Question,First_half,Label
"Một trong những ưu điểm chính của việc sử  [MASKED]
A: Các tụ ghép cho phép mạch khuyếch đại nhiều tầng truyền các tín hiệu DC 
B: Các tụ ghép tầng cho phép các mạch phân cực trong mỗi tầng độc lập nhau
C: Các tụ ghép tầng rẽ mạch điện trở emitter nên làm tăng hệ số khuyếch đại 
D: Cả b và c
",Một trong những ưu điểm chính của việc sử ,dụng các tụ ghép giữa các tầng là gì ?
"Hệ số khuyếch đại điện áp toàn bộ của mạch khuyếch đại  [MASKED]
A: Tổng trở kháng vào của mỗi tầng 
B: Tích hệ số khuyếch đại điện áp của mỗi tầng
C: Hệ số khuyếch đại điện áp của tầng đầu tiên 
D: Hệ số khuyếch đại điện áp của tầng cuối
",Hệ số khuyếch đại điện áp toàn bộ của mạch khuyếch đại ,nhiều tầng sẽ bằng với . . . . . . . .
"Các mạch khuyếch đại ghép trực tiếp có ưu điểm hơn các mạch khuyếch đại  [MASKED]
A: Các mức tín hiệu lớn hơn 
B: Các tín hiệu tần số cao
C: Các mức tín hiệu nhỏ hơn 
D: Các tín hiệu tần số thấp
",Các mạch khuyếch đại ghép trực tiếp có ưu điểm hơn các mạch khuyếch đại ,ghép RC là ở chỗ chúng có thể khuyếch đại . . . . . .
"Trong thực tế các bộ khuyếch đại ghép trực tiếp có thể  [MASKED]
A: Về hệ số khuyếch đại 
B: Về độ bảo hoà
C: Về độ trôi DC 
D: Về trở kháng
",Trong thực tế các bộ khuyếch đại ghép trực tiếp có thể ,dễ bị ảnh hưởng với vấn đề . . . . . .
"Điện áp đo được trên collector của  [MASKED]
A: Mạch đang làm việc đúng chức năng 
B: Transistor Q2 bị hở mạch giữa collector và emitter
C: Tụ C5 bị ngắn mạch 
D: Điện trở R8 bị ngắn mạch
",Điện áp đo được trên collector của ,"Q2 ở mạch hình 4.24JC, là 13,8VDC,"
"Điện áp DC tại điểm nối của hai điện  [MASKED]
A: Mạch đang làm việc đúng chức năng 
B: Transistor Q1 bị ngắn mạch giữa collector và emitter
C: Tụ C4 hở mạch 
D: Điện trở R2 bị ngắn mạch
",Điện áp DC tại điểm nối của hai điện ,"trở R4và R5 ở mạch hình 4.24JC, bằng 0V."
"Phát biểu nào sau đây là đúng, với mạch  [MASKED]
A: Hệ số nén tín hiệu đồng pha lớn 
B: Hệ số khuếch đại vi sai lớn
C: Hệ số khuếch đại đồng pha nhỏ 
D: Tất cả đều đúng
","Phát biểu nào sau đây là đúng, với mạch ",khuếch đại vi sai đảm bảo yêu cầu phải có:
"Hệ số khuyếch đại điện áp  [MASKED]
A: Mạch đúng chức năng 
B: Tụ C4 hở mạch
C: Tụ C4 bị ngắn mạch 
D: Tụ C2 hở mạch
",Hệ số khuyếch đại điện áp ,"tín hiệu của Q1 gần bằng 3,"
"Trong mạch khuyếch đại collector chung,  [MASKED]
A: Được nối với mức đất của nguồn DC 
B: Được nối với mức đất của tín hiệu
C: Nối với V_{cc} 
D: Cả b và c
","Trong mạch khuyếch đại collector chung, ",cực collector . . . . .
"Mạch khuyếch đại collector chung có thể sử dụng kiểu  [MASKED]
A: Emitter 
B: Hồi tiếp điện áp collector
C: Phân áp 
D: Cả a và c
",Mạch khuyếch đại collector chung có thể sử dụng kiểu ,phân cực . . . . . . . .
"Cấu hình collector chung có  [MASKED]
A: Trở kháng vào cao và trở kháng ra thấp 
B: Trở kháng vào thấp và trở kháng ra bằng Rc
C: Trở kháng vào cao và trở kháng ra bằng Rc 
D: Ngoài các trường hợp trên
",Cấu hình collector chung có ,. . . . . .
"Hệ số khuyếch đại điện áp của mạch  [MASKED]
A: Lớn hơn 1 
B: Đúng bằng 1
C: Hơi nhỏ hơn 1 
D: Bằng với
",Hệ số khuyếch đại điện áp của mạch ,collector chung là . . . . .
"Hệ số khuyếch đại công suất của một mạch có  [MASKED]
A: Beta với hệ số khuyếch đại điện áp 
B: Bình phương dòng tải với điện áp tải
C: Hệ số khuyếch đại điện áp với hệ số khuyếch đại dòng 
D: Công suất vào và công suất ra
",Hệ số khuyếch đại công suất của một mạch có ,thể tính được bằng phép nhân. . . . .
"Cấu hình BJT nào cho  [MASKED]
A: Emitter chung 
B: Base chung
C: Collector chung 
D: Tất cả các ý trên
",Cấu hình BJT nào cho ,sự khuyếch đại công suất ?
"Cặp Darlington thay cho transistor thông thường trong mạch  [MASKED]
A: Làm tăng trở kháng vào của mạch 
B: Cho phép mạch điều khiển tải điện trở thấp hơn
C: Thay đổi điện áp phân cực emitter bằng 0,7V 
D: Tất cả các ý trên
",Cặp Darlington thay cho transistor thông thường trong mạch ,collector chung sẽ . . . . . . .
"Nếu cặp Darlington được lắp bằng hai transistor với mỗi transistor bằng  [MASKED]
A: 40 
B: 80
C: 60 
D: 1600
",Nếu cặp Darlington được lắp bằng hai transistor với mỗi transistor bằng ,"40, thì mạch Darlington có beta bằng . . . . ."
"Mạch Darlington khi hoạt động khuyếch đại ở chế độ A,  [MASKED]
A: 0,2V 
B: 0,7V
C: 1,4V 
D: 2V
","Mạch Darlington khi hoạt động khuyếch đại ở chế độ A, ",điện áp giữa cực base và emitter là bao nhiêu ?
"Thông thường, tầng collector chung là tầng cuối cùng trước tải. Chức năng  [MASKED]
A: Cho khuyếch đại điện áp 
B: Làm bộ đệm cho các bộ khuyếch đại điện áp khỏi điện trở tải thấp
C: Cho sự đảo pha tín hiệu 
D: Cho đường dẫn tần số cao để cải thiện đáp ứng tần số tầng cuối cao
","Thông thường, tầng collector chung là tầng cuối cùng trước tải. Chức năng ",chính của tầng collector chung là để . . . . . .
"Một bộ khuyếch đại điện áp có ba tầng có các hệ số khuyếch đại là  [MASKED]
A: 49V 
B: 49
C: 512V 
D: 512
",Một bộ khuyếch đại điện áp có ba tầng có các hệ số khuyếch đại là ,"32, 16, và 1. Hệ số khuyếch đại điện áp của toàn mạch là bao nhiêu ?"
"Cấu hình base chung  [MASKED]
A: Trở kháng vào cao và trở kháng ra thấp 
B: Trở kháng vào thấp và trở kháng ra bằng Rc
C: Trở kháng vào cao và trở kháng ra bằng Rc 
D: Ngoài các ý trên
",Cấu hình base chung ,có . . . .
"Hệ số khuyếch đại dòng của mạch  [MASKED]
A: Lớn hơn 1 
B: Đúng bằng 1
C: Hơi nhỏ hơn so với 1 
D: Bằng
",Hệ số khuyếch đại dòng của mạch ,base chung là . . . .
"Cấu hình emitter chung có  [MASKED]
A: Trở kháng vào cao và trở kháng ra thấp 
B: Trở kháng vào thấp và trở kháng ra bằng Rc
C: Trở kháng vào trung bình và trở kháng ra bằng Rc 
D: Ngoài các trường hợp trên
",Cấu hình emitter chung có ,. . . . .
"Khi BJT được mắc theo cấu hình base chung, thì  [MASKED]
A: Hệ số khuyếch đại điện áp và công suất 
B: Hệ số khuyếch đại dòng điện và công suất
C: Hệ số khuyếch đại dòng điện, điện áp và công suất 
D: Chỉ có hệ số khuyếch đại điện áp
","Khi BJT được mắc theo cấu hình base chung, thì ",mạch có khả năng cung cấp . . . . .
"Khi BJT được mắc theo cấu hình collector chung, thì mạch  [MASKED]
A: Hệ số khuyếch đại điện áp và công suất 
B: Hệ số khuyếch đại dòng điện và công suất
C: Hệ số khuyếch đại dòng điện, điện áp và công suất 
D: Chỉ có hệ số khuyếch đại điện áp
","Khi BJT được mắc theo cấu hình collector chung, thì mạch ",có khả năng cung cấp . . . . . .
"Khi BJT được mắc theo cấu hình emitter chung, thì  [MASKED]
A: Hệ số khuyếch đại điện áp và công suất 
B: Hệ số khuyếch đại dòng điện và công suất
C: Hệ số khuyếch đại dòng điện, điện áp và công suất 
D: Chỉ có hệ số khuyếch đại điện áp
","Khi BJT được mắc theo cấu hình emitter chung, thì ",mạch có khả năng cung cấp . . . . .
"Một nguồn dòng hằng 10mA cung cấp cho tải 1k . Nếu thay đổi  [MASKED]
A: 1mA 
B: 5mA
C: 10mA 
D: 40mA
",Một nguồn dòng hằng 10mA cung cấp cho tải 1k . Nếu thay đổi ,"điện trở tải là 2k , thì dòng chảy qua tải là bao nhiêu ?"
"Một mạch khuyếch đại vi sai được thiết kế với nguồn dòng hằng 10mA, nguồn cung cấp 12V,và điện trở ở nhánh collector (Rc) cho cả hai BJT là  [MASKED]
A: 0V 
B: 100mV
C: 5V 
D: 7V
","Một mạch khuyếch đại vi sai được thiết kế với nguồn dòng hằng 10mA, nguồn cung cấp 12V,và điện trở ở nhánh collector (Rc) cho cả hai BJT là ",1k. Cả hai đầu vào được thiết lập là 100mV. Mức chênh lệch điện áp đo được giữa hai hai đầu ra collector của transistor là bao nhiêu ?
"Một mạch khuyếch đại vi sai được thiết kế với nguồn dòng hằng 10mA, nguồn cung cấp 12V, và điện trở ở nhánh collector (Rc) cho cả hai BJT là 1k  [MASKED]
A: 0V 
B: 100mV
C: 5V 
D: 7V
","Một mạch khuyếch đại vi sai được thiết kế với nguồn dòng hằng 10mA, nguồn cung cấp 12V, và điện trở ở nhánh collector (Rc) cho cả hai BJT là 1k ",. Cả hai đầu vào được thiết lập là 100mV. Mức điện áp đo được trên collector của một trong hai đầu ra của transistor so với đất là bao nhiêu ?
"Điện áp tín hiệu trên tải trong mạch ở hình 5.21JC, đo được là 1Vpp.  [MASKED]
A: Beta của transistor thấp 
B: Tụ điện ghép ở đầu ra bị ngắn mạch
C: Transistor bị ngắn mạch tại tiếp giáp base - emitter 
D: Mạch đang làm việc đúng chức năng
","Điện áp tín hiệu trên tải trong mạch ở hình 5.21JC, đo được là 1Vpp. ",Vấn đề có nhiều khả năng xảy ra nhất đối với mạch là gì ?
"Điện áp trên base ở mạch hình 5.21JC, đo được là 1,2VDC. Vấn  [MASKED]
A: Beta của transistor thấp 
B: Tụ điện ghép ở đầu ra bị ngắn mạch
C: Transistor bị ngắn mạch tại tiếp giáp base - emitter 
D: Mạch đang làm việc đúng chức năng
","Điện áp trên base ở mạch hình 5.21JC, đo được là 1,2VDC. Vấn ",đề có nhiều khả năng xảy ra nhất đối với mạch là gì ?
"Tín hiệu ra ở mạch hình 5.21JC, dao động trên mức 6VDC. Vấn  [MASKED]
A: Beta của transistor thấp 
B: Tụ điện ghép ở đầu ra bị ngắn mạch
C: Transistor bị ngắn mạch tại tiếp giáp base - emitter 
D: Mạch đang làm việc đúng chức năng
","Tín hiệu ra ở mạch hình 5.21JC, dao động trên mức 6VDC. Vấn ",đề có nhiều khả năng xảy ra nhất đối với mạch là gì ?
"Mức tín hiệu vào ở mạch hình 5.22JC, được đặt ở mức 0. Điện áp trên collector của Q1 và  [MASKED]
A: Transistor Q1 hở mạch 
B: Transistor Q2 hở mạch
C: Nguồn dòng bị hỏng 
D: Mạch làm việc bình thường
","Mức tín hiệu vào ở mạch hình 5.22JC, được đặt ở mức 0. Điện áp trên collector của Q1 và ",Q2 đo được là 12V. Vấn đề có nhiều khả năng xảy ra nhất đối với mạch là gì ?
"Mức tín hiệu vào ở mạch hình 5.22JC, được đặt ở mức 0. Điện áp trên collector của Q1 đo được là 12V  [MASKED]
A: Transistor Q1 hở mạch 
B: Transistor Q2 hở mạch
C: Nguồn dòng bị hỏng 
D: Mạch làm việc bình thường
","Mức tín hiệu vào ở mạch hình 5.22JC, được đặt ở mức 0. Điện áp trên collector của Q1 đo được là 12V ","và điện áp trên Q2 đo được là 0,2V. Vấn đề có nhiều khả năng xảy ra nhất đối với mạch là gì ?"
"Mức tín hiệu vào ở mạch hình 5.22JC, được đặt ở mức 0. Điện áp trên collector của Q1 và  [MASKED]
A: Transistor Q1 hở mạch 
B: Transistor Q2 hở mạch
C: Nguồn dòng bị hỏng 
D: Mạch làm việc bình thường
","Mức tín hiệu vào ở mạch hình 5.22JC, được đặt ở mức 0. Điện áp trên collector của Q1 và ",Q2 đo được là 6V. Vấn đề có nhiều khả năng xảy ra nhất đối với mạch là gì ?
"khi BJT dẫn bão hòa  [MASKED]
A: 0.7V 
B: 0.2V
C: VCC 
D: VB
",khi BJT dẫn bão hòa ,thì VCE xấp xỉ bằng:
"Hệ số khuếch đại điện áp của  [MASKED]
A: \frac{V_{vào}}{V_{ra}} 
B: \frac{V_{ra}}{V_{vào}}
C: \frac{ V_{C}}{V_{B}} 
D: \frac{ V_{C}}{V_{E}}
",Hệ số khuếch đại điện áp của ,mạch khuếch đại dùng transistor có công thức:
"Mạch khuếch đại dùng BJT với cách mắc mạch nào  [MASKED]
A: Mạch Emitter chung (EC) 
B: Mạch Collector chung (CC)
C: Mạch Base chung (BC) 
D: Cả B và C
",Mạch khuếch đại dùng BJT với cách mắc mạch nào ,thì tín hiệu ra sẽ ngược pha với tín hiệu vào:
"Mạch khuếch đại dùng BJT với cách mắc mạch nào  [MASKED]
A: Mạch Emitter chung (EC) 
B: Mạch Collector chung (CC)
C: Mạch Base chung (BC) 
D: Cả B và C
",Mạch khuếch đại dùng BJT với cách mắc mạch nào ,thì tín hiệu ra sẽ cùng pha với tín hiệu vào:
"Khi mạch khuếch đại bằng BJT được phân  [MASKED]
A: Tiếp giáp B-E được phân cực thuận và tiếp giáp B-C được phân cực thuận 
B: Tiếp giáp B-E được phân cực thuận và tiếp giáp B-C được phân cực ngược
C: Tiếp giáp B-E được phân cực ngược và tiếp giáp B-C được phân cực thuận 
D: Tiếp giáp B-E được phân cực ngược và tiếp giáp B-C được phân cực ngược
",Khi mạch khuếch đại bằng BJT được phân ,cực để hoạt động ở chế độ A thì:
"Mạch điện của bộ khuếch đại có hồi tiếp có đặc điểm: tín hiệu hồi tiếp đưa về đầu vào nối tiếp  [MASKED]
A: Hồi Tiếp nối tiếp-dòng điện 
B: Hồi Tiếp song song-điện áp
C: Hồi Tiếp nối tiếp-điện áp 
D: Hồi Tiếp song song-dòng điện
",Mạch điện của bộ khuếch đại có hồi tiếp có đặc điểm: tín hiệu hồi tiếp đưa về đầu vào nối tiếp ,"với nguồn tín hiệu ban đầu và tỷ lệ với điện áp ở đầu ra, vậy nó thuộc loại hồi tiếp nào:"
"Hồi tiếp âm sẽ cho hệ số khuếch đại như thế nào  [MASKED]
A: Giảm 
B: Tăng
C: Không đổi 
D: Tất cả đều sai
",Hồi tiếp âm sẽ cho hệ số khuếch đại như thế nào ,so với hệ số khuếch đại của mạch không có hồi tiếp:
"Ảnh hưởng của hồi tiếp âm đến trở  [MASKED]
A: Hồi tiếp âm nối tiếp điện áp làm tăng trở kháng vào của phần mạch nằm trong vòng hồi tiếp là g lần 
B: Hồi tiếp âm nối tiếp dòng điện làm tăng trở kháng vào của phần mạch nằm trong vòng hồi tiếp là g lần
C: Hồi tiếp âm song song làm giảm trở kháng vào của phần mạch nằm trong vòng hồi tiếp g lần 
D: Cả a,b,c
",Ảnh hưởng của hồi tiếp âm đến trở ,"kháng vào, phát biểu nào sau đây là đúng:"
