Question,Label,Fed_prompt
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Năm 1483, vua Lê Thánh Tông đã cho biên soạn và ban hành bộ luật nào?
### Lựa chọn:
A: Quốc triều hình luật 
B: [MASKED]
C: Hình thư 
D: Hoàng triều luật lệ",Luật Gia Long,"### Câu hỏi: Năm 1483, vua Lê Thánh Tông đã cho biên soạn và ban hành bộ luật nào?
### Lựa chọn:
A: Quốc triều hình luật
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Bộ Quốc Triều hình luật dưới thời Lê sơ còn có tên gọi khác là
### Lựa chọn:
A: [MASKED] 
B: Hình thư.
C: Hoàng Việt luật lệ. 
D: Luật Hồng Đức.",Luật Gia Long.,"### Câu hỏi: Bộ Quốc Triều hình luật dưới thời Lê sơ còn có tên gọi khác là
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Một trong những điểm tiến bộ của bộ luật Quốc triều hình luật là: bảo vệ quyền lợi của
### Lựa chọn:
A: hoàng tộc. 
B: phụ nữ.
C: [MASKED] 
D: địa chủ phong kiến",nhà vua.,"### Câu hỏi: Một trong những điểm tiến bộ của bộ luật Quốc triều hình luật là: bảo vệ quyền lợi của
### Lựa chọn:
A: hoàng tộc.
B: phụ nữ.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Một trong những điểm mới của bộ Quốc triều hình luật là
### Lựa chọn:
A: gia tăng hình phạt đối với người phạm tội là trẻ nhỏ hoặc người tàn tật. 
B: [MASKED]
C: bảo vệ những người yếu thế trong xã hội (phụ nữ, trẻ em, người tàn tật,…). 
D: xóa bỏ hình phạt đối với người phạm tội nếu tàn tật hoặc tuổi còn nhỏ.","đề cao tuyệt đối địa vị của nam giới, phụ nữ không có quyền lợi gì.","### Câu hỏi: Một trong những điểm mới của bộ Quốc triều hình luật là
### Lựa chọn:
A: gia tăng hình phạt đối với người phạm tội là trẻ nhỏ hoặc người tàn tật.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Dưới thời vua Lê Thánh Tông, quân đội được chia làm 2 loại là:
### Lựa chọn:
A: cấm binh và ngoại binh. 
B: quân chính quy và dân quân du kích.
C: hương binh và ngoại binh. 
D: [MASKED]",quân chủ lực và dân quân du kích.,"### Câu hỏi: Dưới thời vua Lê Thánh Tông, quân đội được chia làm 2 loại là:
### Lựa chọn:
A: cấm binh và ngoại binh.
B: quân chính quy và dân quân du kích.
C: hương binh và ngoại binh.
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Từ năm 1466, hệ thống tổ chức quân đội Đại Việt được cải tổ trên quy mô lớn. Cả nước được chia thành
### Lựa chọn:
A: 4 khu vực quân sự (Tứ phủ quân) 
B: [MASKED]
C: 6 khu vực quân sự (Lục phủ quân) 
D: 7 khu vực quân sự (Thất phủ quân)",5 khu vực quân sự (Ngũ phủ quân),"### Câu hỏi: Từ năm 1466, hệ thống tổ chức quân đội Đại Việt được cải tổ trên quy mô lớn. Cả nước được chia thành
### Lựa chọn:
A: 4 khu vực quân sự (Tứ phủ quân)
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nội dung nào sau đây không phản ánh đúng những chính sách cải cách của vua Lê Thánh Tông trên lĩnh vực quân sự - quốc phòng?
### Lựa chọn:
A: [MASKED] 
B: Dành nhiều ưu đãi cho bình lính, như: cấp ruộng đất,…”
C: Quy định chặt chẽ về kỉ luật và huấn luyện, tập trận,…” 
D: Chia quân đội thành 2 loại là: hương binh và ngoại binh.",Chia cả nước thành 5 khu vực quân sự (Ngũ phủ quân).,"### Câu hỏi: Nội dung nào sau đây không phản ánh đúng những chính sách cải cách của vua Lê Thánh Tông trên lĩnh vực quân sự - quốc phòng?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Dưới thời vua Lê Thánh Tông, chế độ ban cấp ruộng đất làm bổng lộc cho quý tộc, quan lại cao cấp từ tứ phẩm trở lên được gọi là
### Lựa chọn:
A: Quân điền 
B: Lộc điền
C: Phúc điền 
D: [MASKED]",Thọ điền,"### Câu hỏi: Dưới thời vua Lê Thánh Tông, chế độ ban cấp ruộng đất làm bổng lộc cho quý tộc, quan lại cao cấp từ tứ phẩm trở lên được gọi là
### Lựa chọn:
A: Quân điền
B: Lộc điền
C: Phúc điền
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Dưới thời vua Lê Thánh Tông, chế độ ban cấp ruộng đất lần lượt cho quan lại từ tam phẩm trở xuống đến tất cả các tầng lớp nhân dân được gọi là
### Lựa chọn:
A: [MASKED] 
B: Lộc điền
C: Phúc điền 
D: Thọ điền",Quân điền,"### Câu hỏi: Dưới thời vua Lê Thánh Tông, chế độ ban cấp ruộng đất lần lượt cho quan lại từ tam phẩm trở xuống đến tất cả các tầng lớp nhân dân được gọi là
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nội dung nào sau đây không phản ánh đúng những chính sách cải cách của vua Lê Thánh Tông trên lĩnh vực kinh tế?
### Lựa chọn:
A: Cho phép nhân dân tự do giết mổ trâu, bò; nghiêm cấm việc khai khẩn đồn điền. 
B: Ban cấp ruộng đất cho quý tộc, quan lại từ tứ phẩm trở lên (chính sách lộc điền).
C: [MASKED] 
D: Ban cấp ruộng đất cho quan lại từ tam phẩm trở xuống đến tất cả các tầng lớp nhân dân.","Khuyến khích nhân dân khai khẩn đồn điền, mở rộng diện tích canh tác trên cả nước.","### Câu hỏi: Nội dung nào sau đây không phản ánh đúng những chính sách cải cách của vua Lê Thánh Tông trên lĩnh vực kinh tế?
### Lựa chọn:
A: Cho phép nhân dân tự do giết mổ trâu, bò; nghiêm cấm việc khai khẩn đồn điền.
B: Ban cấp ruộng đất cho quý tộc, quan lại từ tứ phẩm trở lên (chính sách lộc điền).
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nội dung nào không phản ánh đúng mục đích của nhà nước phong kiến Đại Việt khi dựng bia Tiến sĩ trong Văn Miếu?
### Lựa chọn:
A: Vinh danh những người đỗ đạt cao trong các kì thi do nhà nước tổ chức. 
B: [MASKED]
C: Răn đe quan lại phải có trách nhiệm với với dân cho xứng với bảng vàng. 
D: Để lại cho hậu thế những tác phẩm điêu khắc độc đáo, sinh động.","Khuyến khích, cổ vũ tinh thần học tập, thi cử của quần chúng nhân dân.","### Câu hỏi: Nội dung nào không phản ánh đúng mục đích của nhà nước phong kiến Đại Việt khi dựng bia Tiến sĩ trong Văn Miếu?
### Lựa chọn:
A: Vinh danh những người đỗ đạt cao trong các kì thi do nhà nước tổ chức.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Năm 1484, vua Lê Thánh Tông cho dựng bia tiến sĩ ở Văn Miếu để
### Lựa chọn:
A: [MASKED] 
B: quy định chế độ thi cử của nhà nước.
C: tôn vinh những người đỗ tiến sĩ trở lên. 
D: ca ngợi công lao của các vị vua.",ghi chép lại chính sử của đất nước.,"### Câu hỏi: Năm 1484, vua Lê Thánh Tông cho dựng bia tiến sĩ ở Văn Miếu để
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Dưới thời Lê Thánh Tông, Nho giáo
### Lựa chọn:
A: Bước đầu được du nhập vào Đại Việt. 
B: Trở thành hệ tư tưởng chính thống trong xã hội.
C: [MASKED] 
D: Bị chính quyền phong kiến kìm hãm sự phát triển.",Không có ảnh hưởng gì đến đời sống nhân dân.,"### Câu hỏi: Dưới thời Lê Thánh Tông, Nho giáo
### Lựa chọn:
A: Bước đầu được du nhập vào Đại Việt.
B: Trở thành hệ tư tưởng chính thống trong xã hội.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Dưới thời vua Lê Thánh Tông, hệ tư tưởng giữ vai trò độc tôn, chính thống của triều đình và toàn xã hội là
### Lựa chọn:
A: Phật giáo 
B: [MASKED]
C: Nho giáo 
D: Hồi giáo",Đạo giáo,"### Câu hỏi: Dưới thời vua Lê Thánh Tông, hệ tư tưởng giữ vai trò độc tôn, chính thống của triều đình và toàn xã hội là
### Lựa chọn:
A: Phật giáo
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nội dung nào sau đây không phản ánh đúng kết quả của cuộc cải cách dưới thời vua Lê Thánh Tông?
### Lựa chọn:
A: [MASKED] 
B: Làm xuất hiện mầm mống của xu hướng phân tán quyền lực.
C: Tạo nền tảng cho sự phát triển của kinh tế nông nghiệp. 
D: Thúc đẩy sự phát triển của các lĩnh vực văn hóa - giáo dục.","Bộ máy nhà nước trở nên quy củ, chặt chẽ, tập trung cao độ.","### Câu hỏi: Nội dung nào sau đây không phản ánh đúng kết quả của cuộc cải cách dưới thời vua Lê Thánh Tông?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Cuộc cải cách của vua Lê Thánh Tông có ý nghĩa như thế nào?
### Lựa chọn:
A: Tạo cơ sở cho Vương triều Lê sơ phát triển vững mạnh, đất nước hưng thịnh. 
B: Tăng cường tiềm lực đất nước, góp phần vào chiến thắng chống quân Minh.
C: Giúp Đại Việt giữ vững vị thế là cường quốc hùng mạnh nhất khu vực châu Á. 
D: [MASKED]",Giúp giải quyết triệt để mọi mâu thuẫn trong xã hội Đại Việt đương thời.,"### Câu hỏi: Cuộc cải cách của vua Lê Thánh Tông có ý nghĩa như thế nào?
### Lựa chọn:
A: Tạo cơ sở cho Vương triều Lê sơ phát triển vững mạnh, đất nước hưng thịnh.
B: Tăng cường tiềm lực đất nước, góp phần vào chiến thắng chống quân Minh.
C: Giúp Đại Việt giữ vững vị thế là cường quốc hùng mạnh nhất khu vực châu Á.
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Cuộc cải cách của vua Lê Thánh Tông đã
### Lựa chọn:
A: tạo cơ sở cho Vương triều Lê sơ phát triển vững mạnh, đất nước hưng thịnh. 
B: giúp Đại Việt giữ vững vị thế là cường quốc hùng mạnh nhất khu vực châu Á.
C: [MASKED] 
D: giúp giải quyết triệt để mọi mâu thuẫn trong xã hội Đại Việt đương thời.","tăng cường tiềm lực đất nước, góp phần vào chiến thắng chống quân Minh.","### Câu hỏi: Cuộc cải cách của vua Lê Thánh Tông đã
### Lựa chọn:
A: tạo cơ sở cho Vương triều Lê sơ phát triển vững mạnh, đất nước hưng thịnh.
B: giúp Đại Việt giữ vững vị thế là cường quốc hùng mạnh nhất khu vực châu Á.
C:"
