Question,Label,Fed_prompt
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nỗi đau khổ lớn nhất  mà Mị phải chịu đựng là gì?
### Lựa chọn:
A: [MASKED] 
B: Bị cướp mất tuổi trẻ, tình yêu tự do, quyền làm người.
C: Phải trải qua cuộc sống giam hãm như tù ngục ở nhà thống lí Pá Tra. 
D: Bị hành hạ, đày đoạ, vùi dập tàn bạo.",Phải làm lụng cơ cực để trả món nợ truyền kiếp của cha mẹ.,"### Câu hỏi: Nỗi đau khổ lớn nhất  mà Mị phải chịu đựng là gì?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhận định nào sau đây là đúng với đặc điểm phong cách nghệ thuật của Tô hoài?
### Lựa chọn:
A: Màu sắc dân tộc đậm đà, chất thơ chất chữ tình thấm đượm, ngôn ngữ và lời văn giàu tính tạo hình. 
B: Thể hiện một sự nhạy bén và cách khám phá riêng của nhà văn với các vấn đề xã hội, giàu tính chính luận triết lí.
C: [MASKED] 
D: Văn phong vừa đậm chất trí tuệ vừa hiện đại","Tài hoa uyên bác, ý tưởng sâu sắc, diễn đạt độc đáo, chữ nghĩa giàu có và giàu tính tạo hình.","### Câu hỏi: Nhận định nào sau đây là đúng với đặc điểm phong cách nghệ thuật của Tô hoài?
### Lựa chọn:
A: Màu sắc dân tộc đậm đà, chất thơ chất chữ tình thấm đượm, ngôn ngữ và lời văn giàu tính tạo hình.
B: Thể hiện một sự nhạy bén và cách khám phá riêng của nhà văn với các vấn đề xã hội, giàu tính chính luận triết lí.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Kết thúc truyện ngắn Vợ nhặt của Kim Lân là hình ảnh
### Lựa chọn:
A: tiếng trống thúc thuế dồn dập, xoáy vào nỗi tuyệt vọng của mọi người. 
B: đàn quạ lượn thành từng đàn như những đám mây đen trên bầu trời.
C: [MASKED] 
D: đám người đói và lá cờ đỏ bay phấp phới vẫn ám ảnh trong óc Tràng.","bữa cháo cám chát đắng, nghẹn ứ trong cổ và nỗi tủi hờn hiện ra trên nét mặt mọi người.","### Câu hỏi: Kết thúc truyện ngắn Vợ nhặt của Kim Lân là hình ảnh
### Lựa chọn:
A: tiếng trống thúc thuế dồn dập, xoáy vào nỗi tuyệt vọng của mọi người.
B: đàn quạ lượn thành từng đàn như những đám mây đen trên bầu trời.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Truyện Rừng xà nu sáng tác năm nào?
### Lựa chọn:
A: [MASKED] 
B: 1965
C: 1970 
D: 1972",1960,"### Câu hỏi: Truyện Rừng xà nu sáng tác năm nào?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Chi tiết nào sau đây không nói lên số phận chịu nhiều đau thương của Tnú - nhân vật chính trong tác phẩm Rừng xà nu của Nguyễn Trung Thành?
### Lựa chọn:
A: [MASKED] 
B: Cha mẹ chết sớm.
C: Vợ con đều chết. 
D: Nhiều vết thương trên thân thể.",Đập đầu vào đá khi không thuộc được chữ.,"### Câu hỏi: Chi tiết nào sau đây không nói lên số phận chịu nhiều đau thương của Tnú - nhân vật chính trong tác phẩm Rừng xà nu của Nguyễn Trung Thành?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Ở tòa án, khi chánh án Đẩu nhắc tới thằng Phác, người đàn bà hàng chài đã có phản ứng thế nào?
### Lựa chọn:
A: bật khóc khi nghe chánh án Đẩu nhắc tới thằng con. 
B: [MASKED]
C: chỉ im lặng, cúi đầu và không nói gì. 
D: phản ứng mạnh mẽ với vị chánh án.","bật dậy, chạy ra khỏi tòa án.","### Câu hỏi: Ở tòa án, khi chánh án Đẩu nhắc tới thằng Phác, người đàn bà hàng chài đã có phản ứng thế nào?
### Lựa chọn:
A: bật khóc khi nghe chánh án Đẩu nhắc tới thằng con.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Ở tòa án, khi gặp chánh án Đẩu, người đàn bà hàng chài đã van xin điều gì?
### Lựa chọn:
A: Xin tha tội cho người chồng vũ phu. 
B: [MASKED]
C: Xin quý tòa xét xử công bằng, cho lão chồng độc ác vào tù. 
D: Xin quý tòa không bắt phải bỏ người chồng vũ phu của mình.",Xin giúp đỡ cho hoàn cảnh éo le của mình.,"### Câu hỏi: Ở tòa án, khi gặp chánh án Đẩu, người đàn bà hàng chài đã van xin điều gì?
### Lựa chọn:
A: Xin tha tội cho người chồng vũ phu.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nghĩa tường minh là gì?
### Lựa chọn:
A: Nghĩa tường minh là phần nội dung được diễn đạt trực tiếp bằng lời nói trong câu. 
B: [MASKED]
C: Nghĩa tường minh là phần thông báo được diễn đạt trực tiếp bằng từ ngữ trong câu. 
D: Nghĩa tường minh là phần nội dung được diễn đạt trực tiếp bởi thái độ của người nói trong câu.",Nghĩa tường minh là phần thông báo được diễn đạt trực tiếp bằng lời nói trong câu.,"### Câu hỏi: Nghĩa tường minh là gì?
### Lựa chọn:
A: Nghĩa tường minh là phần nội dung được diễn đạt trực tiếp bằng lời nói trong câu.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Thế nào là nghĩa hàm ý trong câu ?
### Lựa chọn:
A: Hàm ý là phần nội dung tuy không được diễn đạt trực tiếp bằng từ ngữ trong câu nhưng có thể hiểu được từ những từ ngữ ấy. 
B: Hàm ý là phần thông báo tuy không được diễn đạt trực tiếp bằng từ ngữ trong câu nhưng có thể suy ra từ những từ ngữ ấy.
C: [MASKED] 
D: Hàm ý là phần của nội dung được thông báo không được nói một cách trực tiếp nhưng có thể hiểu để suy ra từ những từ ngữ ấy.",Hàm ý là phần lời nói tuy không được diễn đạt trực tiếp bằng từ ngữ trong câu nhưng có thể hiểu được từ những từ ngữ ấy.,"### Câu hỏi: Thế nào là nghĩa hàm ý trong câu ?
### Lựa chọn:
A: Hàm ý là phần nội dung tuy không được diễn đạt trực tiếp bằng từ ngữ trong câu nhưng có thể hiểu được từ những từ ngữ ấy.
B: Hàm ý là phần thông báo tuy không được diễn đạt trực tiếp bằng từ ngữ trong câu nhưng có thể suy ra từ những từ ngữ ấy.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Vì sao sau nhiều nghề nhưng sau cùng Lỗ Tấn đã chọn nghề viết văn?
### Lựa chọn:
A: [MASKED] 
B: Vì muốn kiếm được thật nhiều tiền của.
C: Vì Chữa bệnh thể xác không quan trọng bằng chữa bệnh tinh thần. 
D: Vì đam mê nghệ thuật",Vì muốn nhanh chóng có tên tuổi.,"### Câu hỏi: Vì sao sau nhiều nghề nhưng sau cùng Lỗ Tấn đã chọn nghề viết văn?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Màn đối thoại giữa Hồn Trương Ba và Đế Thích ở cuối đoạn trích, toát lên ý nghĩa gì?
### Lựa chọn:
A: [MASKED] 
B: Cuộc nói chuyện giữa người thường và thần tiên.
C: Cuộc tranh luận về sự sống và cái chết. 
D: Khát vọng sống đẹp, khát vọng tự giải phóng cho tâm hồn thanh cao của Hồn Trương Ba. Đó là khát vọng tự hoàn thiện nhân cách",Người và thần tiên luôn luôn bất đồng quan điểm sống,"### Câu hỏi: Màn đối thoại giữa Hồn Trương Ba và Đế Thích ở cuối đoạn trích, toát lên ý nghĩa gì?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhận xét nào dưới đây là đúng nhất khi nói về nhân vật Trương Ba?
### Lựa chọn:
A: Người làm vườn- người chồng, người bố, người ông hiền hậu, cao quý. 
B: Người sống dựa dẫm vào con cháu.
C: [MASKED] 
D: Người nông dân thiển cận, ít suy nghĩ.","Người chồng, người cha vũ phu.","### Câu hỏi: Nhận xét nào dưới đây là đúng nhất khi nói về nhân vật Trương Ba?
### Lựa chọn:
A: Người làm vườn- người chồng, người bố, người ông hiền hậu, cao quý.
B: Người sống dựa dẫm vào con cháu.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Thế nào là phát biểu tự do?
### Lựa chọn:
A: Trong cuộc sống, người ta có thể gặp những tình huống khiến mình muốn (hoặc cần thiết) phát biểu không theo các nội dung đã chuẩn bị kĩ càng từ trước. 
B: Trình bày bằng miệng có nội dung đã chuẩn bị, được báo trước hướng vào một đề tài (phạm vi) hoặc chủ đề nào đó (nội dung cuộc sống, những vấn đề cuộc sống đặt ra).
C: [MASKED] 
D: Tất cả các ý kiến trên.",Trình bày bằng miệng và các công cụ trình chiếu thêm về một chủ đề do mình lựa chọn trước.,"### Câu hỏi: Thế nào là phát biểu tự do?
### Lựa chọn:
A: Trong cuộc sống, người ta có thể gặp những tình huống khiến mình muốn (hoặc cần thiết) phát biểu không theo các nội dung đã chuẩn bị kĩ càng từ trước.
B: Trình bày bằng miệng có nội dung đã chuẩn bị, được báo trước hướng vào một đề tài (phạm vi) hoặc chủ đề nào đó (nội dung cuộc sống, những vấn đề cuộc sống đặt ra).
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Truyện ngắn ""Số phận con người"" được sáng tác năm:
### Lựa chọn:
A: 1925 
B: 1957
C: 1926 
D: [MASKED]",1965,"### Câu hỏi: Truyện ngắn ""Số phận con người"" được sáng tác năm:
### Lựa chọn:
A: 1925
B: 1957
C: 1926
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Vì sao Xô-cô-lốp lại nói: ""Tôi đã chôn trên đất người, đất Đức, niềm vui sướng và niềm hi vọng cuối cùng của tôi""?
### Lựa chọn:
A: Người chiến sĩ Hồng quân Xô-cô-lốp đã chịu trăm nghìn cay đắng, chiến đấu chừng một năm anh bị thương nhẹ hai lần, vào tay và chân. Tiếp đó là hai năm bị đoạ đầy trong các trại tù binh Đức. ""Cứ nhớ tới cực hình vô nhân đạo phải chịu ở bên Đức, cứ nghĩ tới bạn bè, đổng chí đã bỏ mình vì bị hành hạ trong trại tập trung, thì tim tôi không còn trong lồng ngực nữa mà nhảy lên đập ở cuống họng và tôi thấy ngạt thở’’. 
B: Năm 1944, sau khi thoát khỏi cảnh nô lệ tù binh, An-đrây Xổ-cô-lốp được biết một tin đau đớn: ngay từ tháng 6 năm 1942, vợ và hai con gái anh đã bị bom của bọn phát xít giết hại. Trở vể thăm xóm thợ, Xô-cô-lốp thấy ngôi nhà êm ấm xưa kia của gia đình giờ đây chi còn là một hố bom.
C: [MASKED] 
D: Niềm hi vọng cuối cùng giúp anh bám víu vào cuộc đời này là A-na-tô-ni, chú học sinh giỏi toán, đại uý pháo binh, đứa con trai yêu quý đang cùng anh tiến đánh Béc-lin. Và hi vọng cuối cùng đó cũng bị dập tắt: “Đúng sáng ngày mông chín tháng năm, ngày Chiến thắng, một thằng thiện xạ Đức đã giết chết mất A- na-tô-ni cùa tôi...”.","Để chiến thắng phát xít Đức, 25 triệu người Xô-viết, non một phần mười dân số thời đó đã hi sinh. Chỉ khoảng ba phần trăm thanh niên từ măt trận trở về. Vì độc lập dân tộc và sự sống còn của nhân dân, Xô-cô-lốp đã-chịu đựng những mất mát ghê gớm.","### Câu hỏi: Vì sao Xô-cô-lốp lại nói: ""Tôi đã chôn trên đất người, đất Đức, niềm vui sướng và niềm hi vọng cuối cùng của tôi""?
### Lựa chọn:
A: Người chiến sĩ Hồng quân Xô-cô-lốp đã chịu trăm nghìn cay đắng, chiến đấu chừng một năm anh bị thương nhẹ hai lần, vào tay và chân. Tiếp đó là hai năm bị đoạ đầy trong các trại tù binh Đức. ""Cứ nhớ tới cực hình vô nhân đạo phải chịu ở bên Đức, cứ nghĩ tới bạn bè, đổng chí đã bỏ mình vì bị hành hạ trong trại tập trung, thì tim tôi không còn trong lồng ngực nữa mà nhảy lên đập ở cuống họng và tôi thấy ngạt thở’’.
B: Năm 1944, sau khi thoát khỏi cảnh nô lệ tù binh, An-đrây Xổ-cô-lốp được biết một tin đau đớn: ngay từ tháng 6 năm 1942, vợ và hai con gái anh đã bị bom của bọn phát xít giết hại. Trở vể thăm xóm thợ, Xô-cô-lốp thấy ngôi nhà êm ấm xưa kia của gia đình giờ đây chi còn là một hố bom.
C:"
