Question,Label,Fed_prompt
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ảnh của một vật tạo [MASKED]
### Lựa chọn:
A: Ảnh ảo nhỏ hơn vật 
B: Ảnh ảo lớn hơn vật
C: Ảnh thật nhỏ hơn vật 
D: Ảnh thật lớn hơn vật",bởi gương cầu lồi là:,Ảnh của một vật tạo
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Câu 8: Chọn từ thích hợp điền vào chổ trống: Khi Trái Đất ở giữa Mặt Trời và [MASKED]
### Lựa chọn:
A: Trong suốt 
B: Vùng bóng tối
C: Đồng tính 
D: Vùng bóng nửa tối",Mặt Trăng thì Mặt Trăng đi vào ... của Trái Đất nên không được Mặt Trời chiếu sáng,Câu 8: Chọn từ thích hợp điền vào chổ trống: Khi Trái Đất ở giữa Mặt Trời và
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một tua sáng chiếu tới gương phẳng và hợp với [MASKED]
### Lựa chọn:
A: $15^{\circ}$ 
B: $30^{\circ}$
C: $45^{\circ}$ 
D: $60^{\circ}$",mặt gương một góc $30^{\circ}$. Góc phản xạ bằng :,Một tua sáng chiếu tới gương phẳng và hợp với
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nguyên nhân nào dẫn [MASKED]
### Lựa chọn:
A: Mặt trời ngừng phát ra ánh sáng 
B: Mặt trời bỗng nhiên biến mất
C: Mặt Trời bị Mặt Trăng che khuất nên ánh sáng Mặt Trời không đến được mặt đất 
D: Người quan sát đứng ở nửa sau Trái Đất, không được Mặt Trăng chiếu sáng",đến hiện tượng nhật thức,Nguyên nhân nào dẫn
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ảnh ảo của vật tạo [MASKED]
### Lựa chọn:
A: Lớn bằng vật 
B: Lớn hơn vật
C: Nhỏ hơn vật 
D: Nhỏ hơn ảnh tạo bởi gương cầu lồi",bời gương cầu lõm là,Ảnh ảo của vật tạo
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Âm không thể truyền trong [MASKED]
### Lựa chọn:
A: Khoảng chân không 
B: Tường bê tông
C: Nước biển 
D: Tầng khí quyển bao quanh Trái Đất",môi trường nào dưới đây ?,Âm không thể truyền trong
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chiếu một tia sáng lên một gương phẳng ta thu được một tia phản xạ [MASKED]
### Lựa chọn:
A: $20^{\circ}$ 
B: $40^{\circ}$
C: $60^{\circ}$ 
D: $80^{\circ}$",tạo với tia tới một góc $80^{\circ}$. Góc tới có giá trị nào sau đây?,Chiếu một tia sáng lên một gương phẳng ta thu được một tia phản xạ
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chiếu một tia sáng vuông góc với một gương phẳng. [MASKED]
### Lựa chọn:
A: $0^{\circ}$ 
B: $45^{\circ}$
C: $90^{\circ}$ 
D: $180^{\circ}$",Góc phản xạ có giá trị nào sau đây ?,Chiếu một tia sáng vuông góc với một gương phẳng.
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Âm thanh được phát ra từ một nguồn âm dao động có tần số 250 [MASKED]
### Lựa chọn:
A: 25 dao động 
B: 50 dao động
C: 250 dao động 
D: 500 dao động",Hz. Hỏi trong 2 giây nguồn âm này đã thực hiện được mấy dao động,Âm thanh được phát ra từ một nguồn âm dao động có tần số 250
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một người nghe tiếng sét sau tia chớp 5 giây. Hỏi người đó đứng cách nơi [MASKED]
### Lựa chọn:
A: 170m 
B: 340m
C: 1700m 
D: 1800m",xảy ra sét bao xa? Biết vận tốc truyền âm trong không khí là 340 m/s,Một người nghe tiếng sét sau tia chớp 5 giây. Hỏi người đó đứng cách nơi
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trường hợp nào không liên quan [MASKED]
### Lựa chọn:
A: Bóng đèn điện đang sáng. 
B: Nồi cơm điện đang hoạt động.
C: Thanh thủy tinh bị nhiễm điện khi cọ xát vào lụa. 
D: Máy vi tính đang hoạt động.",đến sự tồn tại của dòng điện?,Trường hợp nào không liên quan
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một trong những biểu hiện về [MASKED]
### Lựa chọn:
A: dòng điện qua bóng đèn làm bóng đèn phát sáng. 
B: dòng điện chạy qua vật dẫn làm vật dẫn nóng lên.
C: dòng điện làm quay kim nam châm đặt gần nó. 
D: dòng điện chạy qua máy sấy tóc làm cho máy quay và nóng lên.",tác dụng từ của dòng điện là,Một trong những biểu hiện về
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong các trường hợp dưới đây, trường hợp nào [MASKED]
### Lựa chọn:
A: Dòng điện qua cái quạt làm cánh quạt quay. 
B: Dòng điện qua bếp điện làm cho bếp điện nóng lên.
C: Dòng điện chạy qua bóng đèn làm bóng đèn sáng lên. 
D: Dòng điện qua cơ thể sống gây co giật các cơ.",biểu hiện tác dụng sinh lí của dòng điện?,"Trong các trường hợp dưới đây, trường hợp nào"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trường hợp nào dưới đây [MASKED]
### Lựa chọn:
A: Giữa hai đầu bóng đèn điện đang sáng. 
B: Giữa hai cực của một pin còn mới khi chưa mắc vào mạch.
C: Giữa hai cực của một pin là nguồn điện trong mạch kín. 
D: Giữa hai đầu bóng đèn điện có ghi 12V chưa mắc vào mạch.",có hiệu điện thế bằng không?,Trường hợp nào dưới đây
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một bóng đèn điện có ghi 6V. Đặt vào [MASKED]
### Lựa chọn:
A: bóng điện không sáng. 
B: bóng điện sáng bình thường.
C: bóng điện sáng hơn bình thường. 
D: bóng điện sáng tối hơn bình thường.",hai đầu bóng điện một hiệu điện thế 6V thì,Một bóng đèn điện có ghi 6V. Đặt vào
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Có thể làm nhiễm điện [MASKED]
### Lựa chọn:
A: Có thể làm nhiễm điện nhiều vật bằng cách hơ nóng trên ngọn lửa 
B: Có thể làm nhiễm điện nhiều vật bằng cách thả vào cốc nước nóng
C: Có thể làm nhiễm điện nhiều vật bằng cách thả vào cốc nước lạnh 
D: Có thể làm nhiễm điện nhiều vật bằng cách cọ xát",một vật bằng cách nào?,Có thể làm nhiễm điện
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chất nào sau đây thường được [MASKED]
### Lựa chọn:
A: Vàng 
B: Đồng
C: Bạc 
D: Sắt",dùng làm vật liệu dẫn điện?,Chất nào sau đây thường được
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dựa vào tác dụng nhiệt của dòng điện, người ta chế [MASKED]
### Lựa chọn:
A: Điện thoại, quạt điện 
B: Mô tơ điện, máy bơm nước
C: Máy hút bụi, nam châm điện 
D: Bàn là, bếp điện",tạo các thiết bị dùng trong sinh hoạt hàng ngày như,"Dựa vào tác dụng nhiệt của dòng điện, người ta chế"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Phát biểu nào sau đây là đúng khi nói về chiều của [MASKED]
### Lựa chọn:
A: Dòng điện đi ra từ cực dương của pin qua các vật dẫn đến cực âm của pin. 
B: Dòng điện đi ra từ cực âm của pin qua các vật dẫn đến cực dương của pin.
C: Ban đầu, dòng điện đi ra từ cực dương của pin sau một thời gian dòng điện đổi theo chiều ngược lại. 
D: Dòng điện có thể chạy theo bất kì chiều nào.",dòng điện trong một mạch điện kín có dùng nguồn điện là pin?,Phát biểu nào sau đây là đúng khi nói về chiều của
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Số vôn ghi trên mỗi [MASKED]
### Lựa chọn:
A: cho biết mức độ mạnh yếu của dòng điện 
B: Hiệu điện thế định mức để dụng cụ đó hoạt động bình thường
C: Cả hai câu A và B đều sai 
D: Cả hai câu A và B đều đúng",dụng cụ điện cho biết,Số vôn ghi trên mỗi
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nên chọn Am pe kế nào dưới đây để đo cường độ dòng [MASKED]
### Lựa chọn:
A: GHHĐ: 2A – ĐCNN:0,2 A 
B: GHHĐ: 500mA – ĐCNN: 10mA
C: GHHĐ: 200mA – ĐCNN: 5mA 
D: GHHĐ: 30A – ĐCNN: 1A",điện có cường độ trong khoảng 15A tới 25A chạy qua quạt điện?,Nên chọn Am pe kế nào dưới đây để đo cường độ dòng
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong đoạn mạch mắc song song, hiệu [MASKED]
### Lựa chọn:
A: Bằng tổng hiệu điện thế giữa các đoạn mạch rẽ 
B: Bằng hiệu điện thế giữa hai đầu các đoạn mạch rẽ
C: Bằng tích hiệu điện thế giữa hai đầu các đoạn rẽ 
D: Bằng hai lần tổng các hiệu điện thế giữa hai đầu các đoạn mạch rẽ",điện thế giữa hai đầu đoạn mạch,"Trong đoạn mạch mắc song song, hiệu"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chỉ được làm thí nghiệm với các [MASKED]
### Lựa chọn:
A: Dưới 40V 
B: Dưới 50V
C: Dưới 60V 
D: Dưới 70V",nguồn điện có hiệu điện thế ?,Chỉ được làm thí nghiệm với các
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khi thấy người bị điện giật thì [MASKED]
### Lựa chọn:
A: Dùng tay nắm nạn nhân kéo nhanh ra khỏi nguồn điện 
B: Dùng tay kéo cơ thể ra khỏi nạn nhân
C: Gọi cho công nhân điện lực đến cứu 
D: Dùng cây khô tách nạn nhân ra khỏi nguồn điện hoặc đóng cầu dao điện",cần làm những việc nào sau đây:,Khi thấy người bị điện giật thì
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đối với bình thông nhau, mặt thoáng của chất [MASKED]
### Lựa chọn:
A: Tiết diện của các nhánh bằng nhau 
B: Các nhánh chứa cùng một loại chất lỏng đứng yên
C: Độ dày của các nhánh như nhau. 
D: Độ dài của các nhánh bằng nhau.",lỏng trong các nhánh ở cùng một độ cao khi,"Đối với bình thông nhau, mặt thoáng của chất"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khi nói trái đất quay quanh mặt [MASKED]
### Lựa chọn:
A: Mặt Trời 
B: Trái Đất
C: Ngôi sao 
D: Một vật trên mặt đất","trời, ta đã chọn vật nào làm mốc?",Khi nói trái đất quay quanh mặt
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: một thùng đựng nước đầy cao 80 cm. Áp suất tại điểm A cách [MASKED]
### Lựa chọn:
A: $8000N/m^{2}$ 
B: $2000N/m^{2}$
C: $6000N/m^{2}$ 
D: $60000N/m^{2}$",đáy 20 cm là bao nhiêu? Biết trọng lượng riêng của nước là $10000N/m^{2}$,một thùng đựng nước đầy cao 80 cm. Áp suất tại điểm A cách
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vận tốc của ô tô là 40 km/h, của xe máy là , của xe máy là 11.6 m/s, [MASKED]
### Lựa chọn:
A: Xe máy - ô tô - tàu hỏa 
B: Ô tô - tàu hỏa - Xe máy
C: Tàu hỏa - xe máy - ô tô 
D: Tàu hỏa - ô tô - xe máy.",của tàu hỏa là 600m/phút. Cách sắp xếp theo thứ tự vận tốc giảm dần nào sau đây là đúng.,"Vận tốc của ô tô là 40 km/h, của xe máy là , của xe máy là 11.6 m/s,"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hút bớt không khí trong một vỏ hộp đựng sữa bằng [MASKED]
### Lựa chọn:
A: Vì không khí bên trong hộp sữa bị co lại 
B: Vì áp suất không khí bên trong hộp nhỏ hơn áp suất ở ngoài.
C: Vì hộp sữa chịu tác dụng của nhiệt độ. 
D: Vì vỏ hộp sữa rất mềm.","giấy, ta thấy vỏ hộp bị bẹp theo nhiều phía ?",Hút bớt không khí trong một vỏ hộp đựng sữa bằng
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trường hợp nào sau đây [MASKED]
### Lựa chọn:
A: Ma sát giữa đế giày và nền nhà. 
B: Ma sát giữa thức ăn và đôi đũa.
C: Ma sát giữa bánh xe và trục quay. 
D: Ma sát giữa dây và ròng rọc",ma sát là có hại?,Trường hợp nào sau đây
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một nười có khối lượng 60kg, đứng trên mặt đất. Diện tích 2 [MASKED]
### Lựa chọn:
A: $20N/m^{2}$ 
B: $200N/m^{2}$
C: $2000N/m^{2}$ 
D: $20000N/m^{2}$",bàn chân là $3dm^{2}$. Áp suất người đó gây trên mặt đất là :,"Một nười có khối lượng 60kg, đứng trên mặt đất. Diện tích 2"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong các chuyển động sau chuyển động [MASKED]
### Lựa chọn:
A: Hòn đá lăn từ trên núi xuống. 
B: Xe máy chạy trên đường
C: Lá rơi từ trên cao xuống. 
D: Xe đạp chạy sau khi thôi không đạp xe nữa.",nào là chuyển động do quán tính?,Trong các chuyển động sau chuyển động
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một người đi xe đạp trong 45 phút, với [MASKED]
### Lựa chọn:
A: 3km 
B: 4km
C: 5km/h 
D: 9km",vận tốc 12km/h. Quảng đường người đó đi được là:,"Một người đi xe đạp trong 45 phút, với"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đối với bình thông nhau, mặt thoáng của chất [MASKED]
### Lựa chọn:
A: Tiết diện của các nhánh bằng nhau. 
B: Các nhánh chứa cùng một loại chất lỏng đứng
C: Độ dày của các nhánh như nhau. 
D: Độ dài của các nhánh bằng nhau.",lỏng trong các nhánh ở cùng một độ cao khi:,"Đối với bình thông nhau, mặt thoáng của chất"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một người đi xe đạp trong 45 phút, với vận [MASKED]
### Lựa chọn:
A: 3km 
B: 4km
C: 6km/h 
D: 9km",tốc 12km/h. Quãng đường người đó đi được là :,"Một người đi xe đạp trong 45 phút, với vận"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khi nằm trên đệm mút ta thấy êm [MASKED]
### Lựa chọn:
A: Vì đệm mút mềm hơn phản gỗ nên áp suất tác dụng lên người giảm. 
B: Vì đệm mút dầy hơn phản gỗ nên áp suất tác dụng lên người giảm.
C: Vì đệm mút dễ biến dạng để tăng diện tích tiếp xúc vì vậy giảm áp suất tác dụng lên thân người. 
D: Vì lực tác dụng của phản gỗ vào thân người lớn hơn.",hơn khi nằm trên phản gỗ. Tại sao vậy?,Khi nằm trên đệm mút ta thấy êm
