,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
530,"### Câu hỏi: Cho 2x = 3y và y − x = −2. Tìm x và y?
A. x = 4; y = 6
B. x = 6; y = 4
C. x = −4; y = −6
D. []
","Cho 2x = 3y và y − x = −2. Tìm x và y?
A. x = 4; y = 6
B. x = 6; y = 4
C. x = −4; y = −6
D. ",x = −6; y = −4,D,B,math,Toán 7
531,"### Câu hỏi: Hai thanh sắt có thể tích là $26 cm^{3}$ và $13 cm^{3}$. Thanh thứ nhất nặng hơn thanh thứ hai 56 g. Hỏi thanh thứ hai nặng có khối lượng bằng bao nhiêu?
A. 56 g
B. []
C. 168 g
D. 28 g
","Hai thanh sắt có thể tích là $26 cm^{3}$ và $13 cm^{3}$. Thanh thứ nhất nặng hơn thanh thứ hai 56 g. Hỏi thanh thứ hai nặng có khối lượng bằng bao nhiêu?
A. 56 g
B. ",112 g,B,A,math,Toán 7
532,"### Câu hỏi: Cho x và y là hai đại lượng tỉ lệ nghịch, biết x = 6; y = −3. Tìm hệ số tỉ lệ a.
A. []
B. a = −18
C. a = 2
D. a = 18
","Cho x và y là hai đại lượng tỉ lệ nghịch, biết x = 6; y = −3. Tìm hệ số tỉ lệ a.
A. ",a = −2,A,B,math,Toán 7
533,"### Câu hỏi: Biểu thức tính diện tích xung quanh hình hộp chữ nhật có chiều dài bằng 4 cm, chiều rộng bằng 3 cm, chiều cao bằng 2 cm là?
A. 4 x 3 x 2
B. []
C. 2 x (4 + 3) x 2
D. 2 x (4 + 3)
","Biểu thức tính diện tích xung quanh hình hộp chữ nhật có chiều dài bằng 4 cm, chiều rộng bằng 3 cm, chiều cao bằng 2 cm là?
A. 4 x 3 x 2
B. ",2 x (4 + 2) x 3,B,C,math,Toán 7
534,"### Câu hỏi: Cho x và y là hai đại lượng tỉ lệ nghịch với hệ số tỉ lệ là 4. Khi đó cặp giá trị nào dưới đây là sai?
A. x = 1; y = 3
B. []
C. x = 4; y = 1
D. x = -1; y = -4
","Cho x và y là hai đại lượng tỉ lệ nghịch với hệ số tỉ lệ là 4. Khi đó cặp giá trị nào dưới đây là sai?
A. x = 1; y = 3
B. ",x = 2; y = 2,B,A,math,Toán 7
535,"### Câu hỏi: Cho y = kx. Khẳng định nào sau đây là đúng?
A. x tỉ lệ thuận với y theo hệ số tỉ lệ k
B. y tỉ lệ thuận với x theo hệ số tỉ lệ k
C. x không tỉ lệ thuận với y
D. []
","Cho y = kx. Khẳng định nào sau đây là đúng?
A. x tỉ lệ thuận với y theo hệ số tỉ lệ k
B. y tỉ lệ thuận với x theo hệ số tỉ lệ k
C. x không tỉ lệ thuận với y
D. ",Không kết luận được gì từ x và y,D,B,math,Toán 7
536,"### Câu hỏi: Cho hai đa thức G(x) = 2x + 7 và H(x) = 3x +6. Tính G(x) + H(x)?
A. −x + 1
B. 5x + 13
C. []
D. x − 1
","Cho hai đa thức G(x) = 2x + 7 và H(x) = 3x +6. Tính G(x) + H(x)?
A. −x + 1
B. 5x + 13
C. ",5x + 1,C,B,math,Toán 7
537,"### Câu hỏi: Chọn ngẫu nhiên một số trong tập hợp {2; 3; 5; 6; 7; 8; 10}. Trong các biến cố sau, biến cố nào là biến cố chắc chắn?
A. []
B. Số được chọn là số bé hơn 11
C. Số được chọn là số chính phương
D. Số được chọn là số chẵn
","Chọn ngẫu nhiên một số trong tập hợp {2; 3; 5; 6; 7; 8; 10}. Trong các biến cố sau, biến cố nào là biến cố chắc chắn?
A. ",Số được chọn là số nguyên tố,A,B,math,Toán 7
538,"### Câu hỏi: Cho ba đa thức A, B, C khác đa thức 0. Công thức nào dưới đây là đúng?
A. (A + B) : C = A : C + B
B. []
C. (A + B) : C = A : C + B : C
D. (A + B) : C = C : A + C : B
","Cho ba đa thức A, B, C khác đa thức 0. Công thức nào dưới đây là đúng?
A. (A + B) : C = A : C + B
B. ",(A + B) : C = A + B : C,B,C,math,Toán 7
539,"### Câu hỏi: Cho các khẳng định sau: (I) Tam giác cân có hai cạnh bằng nhau. (II) Tam giác cân là tam giác vừa vuông vừa cân. (III) Tam giác cân có ba góc bằng nhau. Chọn khẳng định đúng?
A. Chỉ có (I) đúng.
B. Chỉ có (II) đúng.
C. Cả (I) và (III) đúng.
D. []
","Cho các khẳng định sau: (I) Tam giác cân có hai cạnh bằng nhau. (II) Tam giác cân là tam giác vừa vuông vừa cân. (III) Tam giác cân có ba góc bằng nhau. Chọn khẳng định đúng?
A. Chỉ có (I) đúng.
B. Chỉ có (II) đúng.
C. Cả (I) và (III) đúng.
D. ","Cả (I), (II), (III) đều sai.",D,A,math,Toán 7
540,"### Câu hỏi: Khẳng định nào sau đây là đúng?
A. x = a là nghiệm của đa thức P(x) nếu P(a) = a.
B. x = a là nghiệm của đa thức P(x) nếu P(a) = 0.
C. x = a là nghiệm của đa thức P(x) nếu P(0) = a.
D. []
","Khẳng định nào sau đây là đúng?
A. x = a là nghiệm của đa thức P(x) nếu P(a) = a.
B. x = a là nghiệm của đa thức P(x) nếu P(a) = 0.
C. x = a là nghiệm của đa thức P(x) nếu P(0) = a.
D. ",x = a là nghiệm của đa thức P(x) nếu P(0) = 0.,D,B,math,Toán 7
541,"### Câu hỏi: Cho tam giác ABC có độ dài ba cạnh là ba số nguyên. Biết AB = 3 cm; AC = 7 cm. Khi đó độ dài cạnh BC không thể bằng?
A. 4 cm
B. 5 cm
C. []
D. 7 cm
","Cho tam giác ABC có độ dài ba cạnh là ba số nguyên. Biết AB = 3 cm; AC = 7 cm. Khi đó độ dài cạnh BC không thể bằng?
A. 4 cm
B. 5 cm
C. ",6 cm,C,A,math,Toán 7
542,"### Câu hỏi: Vận tốc của một chiếc xe máy đi từ A đến B được tính theo biểu thức $v(t) = \frac{120}{t}$, trong đó v là vận tốc tính bằng km/h và t là thời gian tính bằng giờ. Tính vận tốc xe máy biết thời gian xe máy đi từ A đến B là 4 giờ.
A. []
B. 30 km/h
C. 25 km/h
D. 20 km/h
","Vận tốc của một chiếc xe máy đi từ A đến B được tính theo biểu thức $v(t) = \frac{120}{t}$, trong đó v là vận tốc tính bằng km/h và t là thời gian tính bằng giờ. Tính vận tốc xe máy biết thời gian xe máy đi từ A đến B là 4 giờ.
A. ",40 km/h,A,B,math,Toán 7
543,"### Câu hỏi: Cho ∆ABC = ∆MNP. Biết AB = 5 cm, MP = 7 cm và chu vi của ∆ABC bằng 22 cm. Tính các cạnh còn lại của mỗi tam giác.
A. []
B. NP = BC = 11 cm
C. NP = BC = 10 cm
D. NP = 9 cm; BC = 10 cm
","Cho ∆ABC = ∆MNP. Biết AB = 5 cm, MP = 7 cm và chu vi của ∆ABC bằng 22 cm. Tính các cạnh còn lại của mỗi tam giác.
A. ",NP = BC = 9 cm,A,C,math,Toán 7
544,"### Câu hỏi: Cho ∆ABC = ∆DEF. Biết rằng AB = 6 cm; AC = 8 cm; EF = 10 cm. Tính chu vi ∆DEF là?
A. 24 cm
B. []
C. 18 cm
D. 30 cm
","Cho ∆ABC = ∆DEF. Biết rằng AB = 6 cm; AC = 8 cm; EF = 10 cm. Tính chu vi ∆DEF là?
A. 24 cm
B. ",20 cm,B,A,math,Toán 7
545,"### Câu hỏi: Cho các nhận xét sau: (I) Giao điểm của ba đường trung trực trong một tam giác bất kì luôn nằm trong tam giác đó; (II) Giao điểm của ba đường trung trực trong tam giác vuông nằm trên cạnh huyền của tam giác vuông đó; (III) Giao điểm của ba đường trung trực trong tam giác nhọn nằm ngoài tam giác đó; (IV) Giao điểm của ba đường trung trực trong tam giác tù nằm ngoài tam giác đó. Có bao nhiêu nhận xét đúng?
A. []
B. 2
C. 3
D. 4
","Cho các nhận xét sau: (I) Giao điểm của ba đường trung trực trong một tam giác bất kì luôn nằm trong tam giác đó; (II) Giao điểm của ba đường trung trực trong tam giác vuông nằm trên cạnh huyền của tam giác vuông đó; (III) Giao điểm của ba đường trung trực trong tam giác nhọn nằm ngoài tam giác đó; (IV) Giao điểm của ba đường trung trực trong tam giác tù nằm ngoài tam giác đó. Có bao nhiêu nhận xét đúng?
A. ",1,A,B,math,Toán 7
546,"### Câu hỏi: Cho ba điểm A,B,C thẳng hàng và B nằm giữa A và C. Trên đường thẳng vuông góc với AC tại B ta lấy điểm M. So sánh MB và MC, MB và MA.
A. MA < MB, MC > MB.
B. []
C. MA > MB, MC > MB.
D. MA < MB, MC < MB.
","Cho ba điểm A,B,C thẳng hàng và B nằm giữa A và C. Trên đường thẳng vuông góc với AC tại B ta lấy điểm M. So sánh MB và MC, MB và MA.
A. MA < MB, MC > MB.
B. ","MA > MB, MC < MB.",B,C,math,Toán 7
547,"### Câu hỏi: Cho tam giác ∆ABC có đường trung tuyến BD bằng đường trung tuyến CF. Khi đó tam giác ∆ABC là?
A. Tam giác vuông.
B. []
C. Tam giác thường.
D. Tam giác cân.
","Cho tam giác ∆ABC có đường trung tuyến BD bằng đường trung tuyến CF. Khi đó tam giác ∆ABC là?
A. Tam giác vuông.
B. ",Tam giác vuông cân.,B,D,math,Toán 7
548,"### Câu hỏi: Cho tam giác ∆ABC, điểm M thuộc đoạn thẳng BC sao cho BM = 2MC. Trên tia đối của tia CA lấy điểm D sao cho CD = CA. Gọi E là giao điểm của AM và BD. Khi đó điểm M là?
A. Trọng tâm của ΔABD.
B. Trọng tâm của ΔABC.
C. Trực tâm của ΔABC.
D. []
","Cho tam giác ∆ABC, điểm M thuộc đoạn thẳng BC sao cho BM = 2MC. Trên tia đối của tia CA lấy điểm D sao cho CD = CA. Gọi E là giao điểm của AM và BD. Khi đó điểm M là?
A. Trọng tâm của ΔABD.
B. Trọng tâm của ΔABC.
C. Trực tâm của ΔABC.
D. ",Cách đều ba đỉnh của ΔABD.,D,A,math,Toán 7
549,"### Câu hỏi: Tổ I của lớp 7D có 5 học sinh nữ và 5 học sinh nam. Chọn ra ngẫu nhiên một học sinh trong Tổ I của lớp 7D. Xét biến cố “Học sinh được chọn ra là học sinh nữ”. Xác suất của biến cố trên bằng bao nhiêu?
A. []
B. 1
C. $\frac{1}{2}$
D. 0,8
","Tổ I của lớp 7D có 5 học sinh nữ và 5 học sinh nam. Chọn ra ngẫu nhiên một học sinh trong Tổ I của lớp 7D. Xét biến cố “Học sinh được chọn ra là học sinh nữ”. Xác suất của biến cố trên bằng bao nhiêu?
A. ",0,A,C,math,Toán 7
550,"### Câu hỏi: Điền vào chỗ trống sau: “Ba đường cao của một tam giác cùng đi qua một điểm. Điểm này được gọi là … của tam giác”.
A. Trọng tâm
B. Trực tâm
C. []
D. Trung trực
","Điền vào chỗ trống sau: “Ba đường cao của một tam giác cùng đi qua một điểm. Điểm này được gọi là … của tam giác”.
A. Trọng tâm
B. Trực tâm
C. ",Trung điểm,C,B,math,Toán 7
551,"### Câu hỏi: Một chiếc hộp kín có chứa 200 quả bóng có kích thước và khối lượng như nhau, và được ghi lần lượt các số 0; 1; 2; 3; …; 198; 199. Lấy ra ngẫu nhiên một quả bóng từ hộp. Có bao nhiêu kết quả làm cho biến cố A: “Số ghi trên quả bóng được lấy ra chia 3 dư 2” xảy ra?
A. 0
B. 66
C. []
D. 200
","Một chiếc hộp kín có chứa 200 quả bóng có kích thước và khối lượng như nhau, và được ghi lần lượt các số 0; 1; 2; 3; …; 198; 199. Lấy ra ngẫu nhiên một quả bóng từ hộp. Có bao nhiêu kết quả làm cho biến cố A: “Số ghi trên quả bóng được lấy ra chia 3 dư 2” xảy ra?
A. 0
B. 66
C. ",99,C,B,math,Toán 7
552,"### Câu hỏi: Cho tam giác ΔABC có đường trung tuyến AD, trên đoạn thẳng AD lấy điểm E và F sao cho AE = EF = FD. Điểm F là?
A. Trọng tâm của ΔABC.
B. Trực tâm của ΔABC.
C. Cách đều ba đỉnh của ΔABC.
D. []
","Cho tam giác ΔABC có đường trung tuyến AD, trên đoạn thẳng AD lấy điểm E và F sao cho AE = EF = FD. Điểm F là?
A. Trọng tâm của ΔABC.
B. Trực tâm của ΔABC.
C. Cách đều ba đỉnh của ΔABC.
D. ",Cách đều ba cạnh của ΔABC.,D,A,math,Toán 7
553,"### Câu hỏi: Cho tam giác ABC nhọn có đường cao AM và BN cắt nhau tại I. Gọi H là giao điểm của CI và AB. Chọn khẳng định đúng?
A. $CI \perp AB$
B. AH = BH
C. I là trọng tâm tam giác ABC.
D. []
","Cho tam giác ABC nhọn có đường cao AM và BN cắt nhau tại I. Gọi H là giao điểm của CI và AB. Chọn khẳng định đúng?
A. $CI \perp AB$
B. AH = BH
C. I là trọng tâm tam giác ABC.
D. ",IA = IB = IC,D,A,math,Toán 7
554,"### Câu hỏi: Cho tam giác ABC có hai đường phân giác AD và BE cắt nhau tại G. Khi đó CG là?
A. []
B. Đường phân giác của góc A.
C. Đường trung tuyến kẻ từ A.
D. Đường trung trực của cạnh BC.
","Cho tam giác ABC có hai đường phân giác AD và BE cắt nhau tại G. Khi đó CG là?
A. ",Đường cao kẻ từ A.,A,B,math,Toán 7
555,"### Câu hỏi: Cho tam giác ∆ABC có M và N lần lượt là trung điểm của AB, BC. Từ M và N vẽ 2 đường trung trực cắt nhau tại O. Biết đường tròn tâm O bán kính OA có đường kính bằng 8 cm. Độ dài đoạn thẳng OB bằng?
A. 2 cm
B. 4 cm
C. []
D. 5 cm
","Cho tam giác ∆ABC có M và N lần lượt là trung điểm của AB, BC. Từ M và N vẽ 2 đường trung trực cắt nhau tại O. Biết đường tròn tâm O bán kính OA có đường kính bằng 8 cm. Độ dài đoạn thẳng OB bằng?
A. 2 cm
B. 4 cm
C. ",8 cm,C,B,math,Toán 8
556,"### Câu hỏi: Tổ I của lớp 7D có 5 học sinh nữ là: Ánh, Châu, Hương, Hoa, Ngân và 5 học sinh nam là: Bình, Dũng, Hùng, Huy, Việt. Chọn ra ngẫu nhiên một học sinh trong Tổ I của lớp 7D. Xét biến cố “Học sinh được chọn ra là học sinh nữ”. Nêu tập hợp những kết quả xảy ra của biến cố đó.
A. M = {Ánh, Châu, Dũng, Hoa, Ngân}
B. M = {Ánh, Huy, Hương, Hoa, Ngân}
C. []
D. M = {Ánh, Châu, Hương, Hoa, Ngân}
","Tổ I của lớp 7D có 5 học sinh nữ là: Ánh, Châu, Hương, Hoa, Ngân và 5 học sinh nam là: Bình, Dũng, Hùng, Huy, Việt. Chọn ra ngẫu nhiên một học sinh trong Tổ I của lớp 7D. Xét biến cố “Học sinh được chọn ra là học sinh nữ”. Nêu tập hợp những kết quả xảy ra của biến cố đó.
A. M = {Ánh, Châu, Dũng, Hoa, Ngân}
B. M = {Ánh, Huy, Hương, Hoa, Ngân}
C. ","M = {Ánh, Châu, Hương, Dũng, Ngân}",C,D,math,Toán 8
557,"### Câu hỏi: Điều kiện để giá trị phân thức $\frac{2012x}{2-x}$ xác định là?
A. $x\neq0$
B. $x\neq2$
C. $x\neq-2$
D. []
","Điều kiện để giá trị phân thức $\frac{2012x}{2-x}$ xác định là?
A. $x\neq0$
B. $x\neq2$
C. $x\neq-2$
D. ","$x\neq0, x\neq-2$",D,B,math,Toán 8
558,"### Câu hỏi: $(x^{3}-64):(x^{2}+4x+16)$ ta được kết quả?
A. []
B. -(x - 4)
C. -(x+4)
D. x - 4
","$(x^{3}-64):(x^{2}+4x+16)$ ta được kết quả?
A. ",x + 4,A,D,math,Toán 8
559,"### Câu hỏi: Hình vuông có cạnh bằng 4 cm thì đường chéo của hình vuông đó bằng bao nhiêu?
A. []
B. $\sqrt{32}$ cm
C. 8 cm
D. $\sqrt{8}$ cm
","Hình vuông có cạnh bằng 4 cm thì đường chéo của hình vuông đó bằng bao nhiêu?
A. ",2 cm,A,B,math,Toán 8
560,"### Câu hỏi: Kết quả rút gọn phân thức: $\frac{1-x^{2}}{x(1-x)}$ là?
A. []
B. $\frac{-2}{x}$
C. $\frac{-1}{x}$
D. $\frac{1+x}{x}$
","Kết quả rút gọn phân thức: $\frac{1-x^{2}}{x(1-x)}$ là?
A. ",$-\frac{1+x}{x}$,A,D,math,Toán 8
561,"### Câu hỏi: Hình thang cân là hình thang?
A. []
B. Có hai cạnh bên bằng nhau.
C. Có hai đường chéo bằng nhau.
D. Có hai cạnh đáy bằng nhau.
","Hình thang cân là hình thang?
A. ",Có 2 góc bằng nhau.,A,C,math,Toán 8
562,"### Câu hỏi: Khai triển hằng đẳng thức $x^{3}+y^{3}$ ta được kết quả là?
A. $(x-y)(x^{2}+2xy+y^{2})$
B. $(x-y)(x^{2}+xy+y^{2})$
C. []
D. $(x+y)(x^{2}-xy+y^{2})$
","Khai triển hằng đẳng thức $x^{3}+y^{3}$ ta được kết quả là?
A. $(x-y)(x^{2}+2xy+y^{2})$
B. $(x-y)(x^{2}+xy+y^{2})$
C. ",$(x-y)(x^{2}-xy+y^{2})$,C,D,math,Toán 8
563,"### Câu hỏi: Hình nào sau đây có 4 trục đối xứng?
A. Hình vuông
B. Hình chữ nhật
C. []
D. Hình bình hành
","Hình nào sau đây có 4 trục đối xứng?
A. Hình vuông
B. Hình chữ nhật
C. ",Hình thoi,C,A,math,Toán 8
564,"### Câu hỏi: $x^{2}-4$ không bằng đáp án nào?
A. (x-2)(x+2)
B. (x-2)(2+x)
C. []
D. (2-x)(2+x)
","$x^{2}-4$ không bằng đáp án nào?
A. (x-2)(x+2)
B. (x-2)(2+x)
C. ",-(2-x)(2+x),C,D,math,Toán 8
565,"### Câu hỏi: Kết quả của phép tính $(x+y)^{2} - (x-y)^{2}$ là?
A. []
B. $2x^{2}$
C. 4xy
D. 0
","Kết quả của phép tính $(x+y)^{2} - (x-y)^{2}$ là?
A. ",$2y^{2}$,A,C,math,Toán 8
566,"### Câu hỏi: Cho biểu thức C = x(y + z) − y(z + x) − z(x − y). Chọn khẳng định đúng.
A. Biểu thức C không phụ thuộc vào x; y; z.
B. Biểu thức C  phụ thuộc vào cả x ; y và z.
C. []
D. Biểu thức C chỉ phụ thuộc vào z.
","Cho biểu thức C = x(y + z) − y(z + x) − z(x − y). Chọn khẳng định đúng.
A. Biểu thức C không phụ thuộc vào x; y; z.
B. Biểu thức C  phụ thuộc vào cả x ; y và z.
C. ",Biểu thức C chỉ phụ thuộc vào y.,C,A,math,Toán 8
567,"### Câu hỏi: Độ dài đường trung tuyến ứng với cạnh huyền của tam giác vuông có các cạnh góc vuông bằng 5 cm, 12 cm là?
A. 6,5 cm
B. []
C. 13 cm
D. 10 cm
","Độ dài đường trung tuyến ứng với cạnh huyền của tam giác vuông có các cạnh góc vuông bằng 5 cm, 12 cm là?
A. 6,5 cm
B. ",6 cm,B,A,math,Toán 8
568,"### Câu hỏi: Có bao nhiêu giá trị x thỏa mãn $(2x-1)^{2}-(5x-5)^{2} = 0$
A. 0
B. []
C. 2
D. 3
","Có bao nhiêu giá trị x thỏa mãn $(2x-1)^{2}-(5x-5)^{2} = 0$
A. 0
B. ",1,B,C,math,Toán 8
569,"### Câu hỏi: Một tam giác đều có độ dài cạnh bằng 14cm . Độ dài một đường trung bình của tam giác đó là?
A. 34 cm
B. 7 cm
C. 6,5 cm
D. []
","Một tam giác đều có độ dài cạnh bằng 14cm . Độ dài một đường trung bình của tam giác đó là?
A. 34 cm
B. 7 cm
C. 6,5 cm
D. ",21 cm,D,B,math,Toán 8
570,"### Câu hỏi: Tổng các giá trị của x thỏa mãn $x(x-1)(x+1) + x^{2} - 1 = 0$ là?
A. 2
B. -1
C. []
D. 0
","Tổng các giá trị của x thỏa mãn $x(x-1)(x+1) + x^{2} - 1 = 0$ là?
A. 2
B. -1
C. ",1,C,D,math,Toán 8
571,"### Câu hỏi: Cho hình thang cân ABCD có đáy nhỏ AB, đường cao AH = 5cm và góc D=$45^\circ$. Độ dài đáy lớn CD bằng?
A. 13 cm
B. 10 cm
C. []
D. 8 cm
","Cho hình thang cân ABCD có đáy nhỏ AB, đường cao AH = 5cm và góc D=$45^\circ$. Độ dài đáy lớn CD bằng?
A. 13 cm
B. 10 cm
C. ",12 cm,C,A,math,Toán 8
572,"### Câu hỏi: Tính giá trị của biểu thức: $A = 35^{2} - 700 + 10^{2}$
A. 252
B. 152
C. []
D. 202
","Tính giá trị của biểu thức: $A = 35^{2} - 700 + 10^{2}$
A. 252
B. 152
C. ",452,C,A,math,Toán 8
573,"### Câu hỏi: Có bao nhiêu giá trị của x thỏa mãn $x^{3} - 3x^{2} + 3 - x = 0$
A. []
B. 2
C. 3
D. 4
","Có bao nhiêu giá trị của x thỏa mãn $x^{3} - 3x^{2} + 3 - x = 0$
A. ",1,A,C,math,Toán 8
574,"### Câu hỏi: Có bao nhiêu giá trị x thỏa mãn $(2x+1)^{2}-4(x+3)^{2} = 0$
A. 0
B. 1
C. []
D. 3
","Có bao nhiêu giá trị x thỏa mãn $(2x+1)^{2}-4(x+3)^{2} = 0$
A. 0
B. 1
C. ",2,C,B,math,Toán 8
