,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
802,"### Câu hỏi: Để phá sản bước thứ nhất kế hoạch Na-va, chủ trương nào sau đây của ta là cơ bản nhất?
A. Đánh vào những nơi ta cho là chắc thắng, tiêu diệt một bộ phận sinh lực địch buộc chúng phân tán lực lượng.
B. Tiêu diệt một bộ phận sinh lực địch, phân tán lực lượng địch.
C. []
D. Giam chân địch ở Điện Biên Phủ, Xê-nô, Plâycu, Luông-pha-băng.
","Để phá sản bước thứ nhất kế hoạch Na-va, chủ trương nào sau đây của ta là cơ bản nhất?
A. Đánh vào những nơi ta cho là chắc thắng, tiêu diệt một bộ phận sinh lực địch buộc chúng phân tán lực lượng.
B. Tiêu diệt một bộ phận sinh lực địch, phân tán lực lượng địch.
C. ",Phân tán lực lượng địch đến những nơi rừng núi hiểm trở.,C,A,history,Lịch sử 12
803,"### Câu hỏi: Hội nghị Giơ-ne-vơ bàn về việc chấm đứt chiến tranh lập lại hoà bình ở Đông Dương họp từ ngày nào?
A. Ngày 26 – 4 - 1954. 
B. []
C. Ngày 7 - 5 - 1954. 
D. Ngày 8 - 3 - 1954.
","Hội nghị Giơ-ne-vơ bàn về việc chấm đứt chiến tranh lập lại hoà bình ở Đông Dương họp từ ngày nào?
A. Ngày 26 – 4 - 1954. 
B. ",Ngày 1 - 5 - 1954.,B,D,history,Lịch sử 12
804,"### Câu hỏi: Chính sách nào của Mĩ - Diệm thể hiện chiến lược chiến tranh một phía ở miền Nam?
A. Phế truất Bảo Đại, đưa Ngô Đình Diệm lên làm Tổng thống.
B. []
C. Mở chiến dịch “Tố cộng”, “Diệt cộng” thi hành “Luật 10 -59”, lê máy chém khắp miền Nam.
D. Thực hiện chính sách “Đả thực”, “ Bài phong”, “Diệt cộng”.
","Chính sách nào của Mĩ - Diệm thể hiện chiến lược chiến tranh một phía ở miền Nam?
A. Phế truất Bảo Đại, đưa Ngô Đình Diệm lên làm Tổng thống.
B. ",Gạt hết quân Pháp để độc chiếm miền Nam.,B,C,history,Lịch sử 12
805,"### Câu hỏi: Thực hiện khẩu hiệu “Người cày có ruộng”, Đảng ta đã có chủ trương gì?
A. []
B. Tiến hành cải cách ruộng đất.
C. Khôi phục kinh tế. 
D. Cải tạo xã hội chủ nghĩa.
","Thực hiện khẩu hiệu “Người cày có ruộng”, Đảng ta đã có chủ trương gì?
A. ",Giải phóng giai cấp nông dân.  ,A,B,history,Lịch sử 12
806,"### Câu hỏi: Toàn bộ những gì đã diễn ra trong quá khứ, tồn tại một cách khách quan không phụ thuộc vào ý muốn chủ quan của con người được gọi là
A. hiện thực lịch sử
B. nhận thức lịch sử
C. []
D. khoa học lịch sử
","Toàn bộ những gì đã diễn ra trong quá khứ, tồn tại một cách khách quan không phụ thuộc vào ý muốn chủ quan của con người được gọi là
A. hiện thực lịch sử
B. nhận thức lịch sử
C. ",sự kiện tương lai,C,A,history,Lịch sử 10
807,"### Câu hỏi: Đối tượng nghiên cứu của Sử học là
A. các hành tinh trong hệ Mặt Trời
B. các loài sinh vật trên Trái Đất
C. toàn bộ quá khứ của loài người
D. []
","Đối tượng nghiên cứu của Sử học là
A. các hành tinh trong hệ Mặt Trời
B. các loài sinh vật trên Trái Đất
C. toàn bộ quá khứ của loài người
D. ",quá trình hình thành Trái Đất,D,C,history,Lịch sử 10
808,"### Câu hỏi: Lịch sử được hiểu là
A. những gì đã diễn ra trong quá khứ
B. những gì đang diễn ra ở hiện tại
C. []
D. những gì sẽ diễn ra trong tương lai
","Lịch sử được hiểu là
A. những gì đã diễn ra trong quá khứ
B. những gì đang diễn ra ở hiện tại
C. ",ngành khoa học dự đoán về tương lai,C,A,history,Lịch sử 10
809,"### Câu hỏi: Sử học là
A. khoa học nghiên cứu về quá khứ của loài người
B. []
C. tất cả những gì đã và đang diễn ra ở hiện tại
D. khoa học nghiên cứu về lịch sử các loài sinh vật
","Sử học là
A. khoa học nghiên cứu về quá khứ của loài người
B. ",tất cả những gì đã diễn ra trong quá khứ,B,A,history,Lịch sử 10
810,"### Câu hỏi: Khái niệm lịch sử không bao hàm nội dung nào sau đây?
A. []
B. Là những câu chuyện về quá khứ hoặc tác phẩm ghi chép về quá khứ
C. Là sự tưởng tượng của con người liên quan đến sự việc sắp diễn ra
D. Là một khoa học nghiên cứu về quá khứ của con người
","Khái niệm lịch sử không bao hàm nội dung nào sau đây?
A. ",Là những gì đã diễn ra trong quá khứ của xã hội loài người,A,C,history,Lịch sử 10
811,"### Câu hỏi: Thu thập sử liệu được hiểu là
A. quá trình tập hợp, tìm kiếm tài liệu tham khảo về đối tượng nghiên cứu, tìm hiểu lịch sử
B. quá trình khảo sát, tìm kiếm, sưu tầm và tập hợp những thông tin liên quan đến đối tượng học tập, nghiên cứu, tìm hiểu lịch sử
C. []
D. công đoạn cuối cùng của nghiên cứu lịch sử
","Thu thập sử liệu được hiểu là
A. quá trình tập hợp, tìm kiếm tài liệu tham khảo về đối tượng nghiên cứu, tìm hiểu lịch sử
B. quá trình khảo sát, tìm kiếm, sưu tầm và tập hợp những thông tin liên quan đến đối tượng học tập, nghiên cứu, tìm hiểu lịch sử
C. ",một khẩu của quá trình thẩm định sử liệu,C,B,history,Lịch sử 10
812,"### Câu hỏi: Tại sao phải học tập, khám phá lịch sử suốt đời?
A. Hiểu được kinh nghiệm, rút ra bài học có giá trị lịch sử từ các nước khác, tránh được sai lầm
B. []
C. Nguồn cảm hứng sáng tạo trong ngành công nghiệp văn hóa, phát triển du lịch,… mang lại cơ hội nghề nghiệp mới
D. Tất cả các đáp án trên
","Tại sao phải học tập, khám phá lịch sử suốt đời?
A. Hiểu được kinh nghiệm, rút ra bài học có giá trị lịch sử từ các nước khác, tránh được sai lầm
B. ","Hội nhập với các cộng đồng, các nước khác trong khu vực và thế giới",B,D,history,Lịch sử 10
813,"### Câu hỏi: Lịch sử cung cấp cho con người
A. Hiểu biết về quá khứ, hiện tại và tương lai
B. Những thông tin về quá khứ của chính con người và xã hội loài người
C. Những thông tin về sự kiện lịch sử, nhân vật lịch sử
D. []
","Lịch sử cung cấp cho con người
A. Hiểu biết về quá khứ, hiện tại và tương lai
B. Những thông tin về quá khứ của chính con người và xã hội loài người
C. Những thông tin về sự kiện lịch sử, nhân vật lịch sử
D. ","Nguồn gốc, tổ tiên của bản thân, gia đình, dòng họ",D,B,history,Lịch sử 10
814,"### Câu hỏi: Nội dung nào sau đây là một trong những vai trò của tri thức lịch sử đối với cuộc sống của con người?
A. Cung cấp những thông tin hữu ích về quá khứ cho con người
B. []
C. Giúp con người thay đổi hiện thực lịch sử và nhận thức lịch sử
D. Trực tiếp làm biến đổi cuộc sống xã hội của con người
","Nội dung nào sau đây là một trong những vai trò của tri thức lịch sử đối với cuộc sống của con người?
A. Cung cấp những thông tin hữu ích về quá khứ cho con người
B. ",Cho biết về quá trình sinh trưởng và phát triển của các loài sinh vật,B,A,history,Lịch sử 10
815,"### Câu hỏi: Cần phải học tập và khám phá lịch sử vì học lịch sử giúp chúng ta
A. dự đoán được quy luật phát triển của vạn vật trên Trái Đất
B. hiểu được cội nguồn của bản thân, gia đình, quê hương
C. []
D. sáng tạo và làm phong phú thêm hiện thực lịch sử
","Cần phải học tập và khám phá lịch sử vì học lịch sử giúp chúng ta
A. dự đoán được quy luật phát triển của vạn vật trên Trái Đất
B. hiểu được cội nguồn của bản thân, gia đình, quê hương
C. ","thay đổi được những sự kiện, hiện tượng xảy ra trong quá khứ",C,B,history,Lịch sử 10
816,"### Câu hỏi: Sử học và các ngành khoa học xã hội và nhân văn có mối quan hệ như thế nào?
A. Chỉ Sử học tác động đến các ngành khoa học
B. Quan hệ gắn bó và tương tác hai chiều
C. []
D. Quan hệ một chiều, không tác động qua lại
","Sử học và các ngành khoa học xã hội và nhân văn có mối quan hệ như thế nào?
A. Chỉ Sử học tác động đến các ngành khoa học
B. Quan hệ gắn bó và tương tác hai chiều
C. ",Luôn tách rời và không có quan hệ với nhau,C,B,history,Lịch sử 10
817,"### Câu hỏi: Quan hệ sử học với các ngành khoa học xã hội nhân văn là mối quan hệ tương tác mấy chiều?
A. 1 chiều
B. 2 chiều
C. []
D. 4 chiều
","Quan hệ sử học với các ngành khoa học xã hội nhân văn là mối quan hệ tương tác mấy chiều?
A. 1 chiều
B. 2 chiều
C. ",3 chiều,C,B,history,Lịch sử 10
818,"### Câu hỏi: Tại sao sử học phải sử dụng tri thức, phương pháp nghiên cứu, thành tựu của nhiều ngành khoa học xã hội để nghiên cứu lịch sử?
A. Để nhận thức lịch sử chính xác, đầy đủ và sâu sắc hơn
B. Để lịch sử thú vị hơn
C. Để tăng độ tin cậy, uy tín hơn
D. []
","Tại sao sử học phải sử dụng tri thức, phương pháp nghiên cứu, thành tựu của nhiều ngành khoa học xã hội để nghiên cứu lịch sử?
A. Để nhận thức lịch sử chính xác, đầy đủ và sâu sắc hơn
B. Để lịch sử thú vị hơn
C. Để tăng độ tin cậy, uy tín hơn
D. ",Để tìm ra sự thật lịch sử,D,A,history,Lịch sử 10
819,"### Câu hỏi: Những thông tin của các ngành khoa học xã hội và nhân văn, khoa học tự nhiên và công nghệ (sự ra đời, tiến trình phát triển, đặc điểm của ngành,...) có thể hỗ trợ Sử học thực hiện được nhiệm vụ nào sau đây?
A. Ghi chép sự đóng góp của từng ngành cho sự phát triển kinh tế
B. Cung cấp thông tin hoạt động cho ngành Sử học và Dân tộc học
C. Khôi phục, mô tả lịch sử hình thành và phát triển của từng ngành
D. []
","Những thông tin của các ngành khoa học xã hội và nhân văn, khoa học tự nhiên và công nghệ (sự ra đời, tiến trình phát triển, đặc điểm của ngành,...) có thể hỗ trợ Sử học thực hiện được nhiệm vụ nào sau đây?
A. Ghi chép sự đóng góp của từng ngành cho sự phát triển kinh tế
B. Cung cấp thông tin hoạt động cho ngành Sử học và Dân tộc học
C. Khôi phục, mô tả lịch sử hình thành và phát triển của từng ngành
D. ",Tạo nên sự chuyển biến cho từng ngành để cùng hội nhập quốc tế,D,A,history,Lịch sử 10
820,"### Câu hỏi: Sử học có mối liên hệ đặc biệt gần gũi với các ngành khoa học xã hội và nhân văn nào sau đây?
A. Tâm lí học, Ngôn ngữ học, Nhân học, Khoa học chính trị
B. []
C. Chính trị học, Tâm lý học, Ngôn ngữ học, Xã hội học
D. Khảo cổ học, Nhân học, Văn học, Địa lí nhân văn, Triết học
","Sử học có mối liên hệ đặc biệt gần gũi với các ngành khoa học xã hội và nhân văn nào sau đây?
A. Tâm lí học, Ngôn ngữ học, Nhân học, Khoa học chính trị
B. ","Triết học, Địa lí nhân văn, Văn hoá học, Công tác xã hội",B,D,history,Lịch sử 10
821,"### Câu hỏi: Sử học cung cấp tri thức, ý tưởng và cảm hứng sáng tạo cho một số ngành công nghiệp văn hóa thông qua
A. các nguồn sử liệu
B. quan điểm lịch sử
C. phương pháp nghiên cứu lịch sử
D. []
","Sử học cung cấp tri thức, ý tưởng và cảm hứng sáng tạo cho một số ngành công nghiệp văn hóa thông qua
A. các nguồn sử liệu
B. quan điểm lịch sử
C. phương pháp nghiên cứu lịch sử
D. ",phương pháp trình bày lịch sử,D,A,history,Lịch sử 10
822,"### Câu hỏi: Hoạt động bảo tồn di sản phải đảm bảo những đặc điểm gì ?
A. Đảm bảo tính nguyên trạng, ""Yếu tố gốc cấu thành di tích"", ""tính xác thực"", ""tính toàn vẹn"", ""giá trị nổi bật""
B. Đảm bảo tính nguyên trạng, ""giá trị nổi bật"", mà di tích lịch sử-văn hóa vốn có
C. []
D. Đảm bảo di tích hiện vật còn nguyên vẹn, chưa được tu bổ
","Hoạt động bảo tồn di sản phải đảm bảo những đặc điểm gì ?
A. Đảm bảo tính nguyên trạng, ""Yếu tố gốc cấu thành di tích"", ""tính xác thực"", ""tính toàn vẹn"", ""giá trị nổi bật""
B. Đảm bảo tính nguyên trạng, ""giá trị nổi bật"", mà di tích lịch sử-văn hóa vốn có
C. ","Hiện vật, di tích cần được làm mới, tu bổ để hiện vật không bị mai một, xuống cấp",C,A,history,Lịch sử 10
823,"### Câu hỏi: Yếu tố cốt lõi trong hoạt động bảo tồn di sản là gì?
A. Xác định giá trị thực tế của di sản
B. Phát huy giá trị của di sản văn hóa
C. Đảm bảo tính nguyên trạng của di sản
D. []
","Yếu tố cốt lõi trong hoạt động bảo tồn di sản là gì?
A. Xác định giá trị thực tế của di sản
B. Phát huy giá trị của di sản văn hóa
C. Đảm bảo tính nguyên trạng của di sản
D. ",Tu bổ và phục hồi di sản thường xuyên,D,C,history,Lịch sử 10
824,"### Câu hỏi: Ngành công nghiệp văn hóa nào sau đây cần thiết phải sử dụng chất liệu lịch sử trong quá trình phát triển?
A. Xuất bản
B. Quảng cáo
C. []
D. Du lịch văn hóa
","Ngành công nghiệp văn hóa nào sau đây cần thiết phải sử dụng chất liệu lịch sử trong quá trình phát triển?
A. Xuất bản
B. Quảng cáo
C. ",Thủ công mĩ nghệ,C,D,history,Lịch sử 10
825,"### Câu hỏi: Một trong những vai trò của du lịch đối với việc bảo tồn di tích lịch sử và di sản văn hóa là
A. cung cấp đầy đủ những tri thức về di tích lịch sử và di sản văn hóa
B. thúc đẩy việc bảo vệ di sản văn hóa, di tích lịch sử của các quốc gia
C. thúc đẩy quá trình giao lưu văn hóa giữa các quốc gia, khu vực trên thế giới
D. []
","Một trong những vai trò của du lịch đối với việc bảo tồn di tích lịch sử và di sản văn hóa là
A. cung cấp đầy đủ những tri thức về di tích lịch sử và di sản văn hóa
B. thúc đẩy việc bảo vệ di sản văn hóa, di tích lịch sử của các quốc gia
C. thúc đẩy quá trình giao lưu văn hóa giữa các quốc gia, khu vực trên thế giới
D. ",giúp con người hưởng thụ giá trị của di sản thiên nhiên và di sản văn hóa,D,B,history,Lịch sử 10
826,"### Câu hỏi: Ý nào sau đây phản ánh đúng khái niệm văn minh?
A. Văn minh là tổng thể những giá trị vật chất và tinh thần do con người sáng tạo ra trong quá trình lịch sử
B. Văn minh là tổng thể những giá trị vật chất và tinh thần gắn liền với lịch sử loài người
C. []
D. Văn minh là trạng thái tiến bộ cả về giá trị vật chất và tinh thần của xã hội loài người
","Ý nào sau đây phản ánh đúng khái niệm văn minh?
A. Văn minh là tổng thể những giá trị vật chất và tinh thần do con người sáng tạo ra trong quá trình lịch sử
B. Văn minh là tổng thể những giá trị vật chất và tinh thần gắn liền với lịch sử loài người
C. ",Văn minh là tổng thể những giá trị vật chất và tinh thần do con người sáng tạo ra từ khi con người xuất hiện trên Trái Đất,C,D,history,Lịch sử 10
