predict,label,score,model
"Độc đáo, giá trị quan trọng, giá trị thiếu sáng",Vui vì thấy cảnh vật có sự thay đổi,0.0,phi3.5_mini_logging_file_domain
2,1,0.0,phi3.5_mini_logging_file_domain
,Lang Liêu lên ngôi vua.,0.0,phi3.5_mini_logging_file_domain
Đây là cái ly giá trị không chính xác.,Từ đơn là từ có nhiều hơn hai tiếng,0.1111111111111111,phi3.5_mini_logging_file_domain
"Động cảm, không biết nhìn người.","Tinh tế, vị tha.",0.0,phi3.5_mini_logging_file_domain
Ăn thực phẩm.,"Có công mài sắt, có ngày nên kim.",0.0,phi3.5_mini_logging_file_domain
Định nghị quan liên quan giữa sứ thần trình và vua quan.,Xác định cách thức.,0.125,phi3.5_mini_logging_file_domain
Điệp,Ẩn dụ,0.0,phi3.5_mini_logging_file_domain
Độ phong sáng trong chiến thắng,"Bức chân dung của con người Việt Nam chịu thương, chịu khó.",0.0,phi3.5_mini_logging_file_domain
Đứng lên nghệ thuật,Nhân hóa,0.0,phi3.5_mini_logging_file_domain
Điều thuật của sự phục vụ trong hội đồng,Dế Choắt bị chị Cốc mổ.,0.0,phi3.5_mini_logging_file_domain
Động tính.,Cụm động từ,0.4,phi3.5_mini_logging_file_domain
Đối tượng đối thoại của Tiến,Đôi chân,0.0,phi3.5_mini_logging_file_domain
Động viên của một sự vật trở thành hiện tượng trên các sự vật khác.,"Dựa trên mối quan hệ tương phản giữa các sự vật, hiện tượn",0.28571428571428575,phi3.5_mini_logging_file_domain
Đó,Bữa tối,0.0,phi3.5_mini_logging_file_domain
Đẩy sự hiểu biết và cảm nhận của thống - thìếu trên cơ sở những đặc điểm nổi bật của văn miêu tả,Bộc lộ rõ năng lực quan sát của người viết,0.06250000000000001,phi3.5_mini_logging_file_domain
Màu xanh biêng biếc,Màu xanh lá mạ,0.5,phi3.5_mini_logging_file_domain
Đức Phan Ngọc Phượng,Nguyễn Duy,0.0,phi3.5_mini_logging_file_domain
Động vi (tránh lựa chọn này),Tối,0.0,phi3.5_mini_logging_file_domain
Đầu mà không có trong dòng chữ,Trăng sáng dịu dàng như ánh sáng của ngọn đèn đường,0.0,phi3.5_mini_logging_file_domain
Đột xuất người thu thập bức tranh,"Lời người dẫn truyện, ngôi thứ hai",0.14285714285714285,phi3.5_mini_logging_file_domain
Địa danh Sông Nước Cà Mau,Tả cảnh quan vùng cực nam của Tổ quốc,0.0,phi3.5_mini_logging_file_domain
Đẩy người sang vật,Cả 3 đáp án trên,0.0,phi3.5_mini_logging_file_domain
Đêm khi Bác không ngủ đến trên đường,Khi đất nước hòa bình,0.15384615384615385,phi3.5_mini_logging_file_domain
Đột truyền,Thể tứ tuyệt,0.0,phi3.5_mini_logging_file_domain
ẩn dụ chuyển đổi cảm giác,Ẩn dụ phẩm chất,0.4,phi3.5_mini_logging_file_domain
Động nhất,Biểu cảm,0.0,phi3.5_mini_logging_file_domain
Đội cả trời mưa có liên quan đến bố phải lao động trong trời mưa,"Bố là người dũng cảm, can trường",0.09090909090909091,phi3.5_mini_logging_file_domain
Để phân biệt giữa cây và người trong lợi ích,Phép hoán dụ lấy vật chứa đựng để gọi vật bị chứa đựng,0.08695652173913043,phi3.5_mini_logging_file_domain
Đưa về các vật chứa để gọi toàn thể,Lấy dấu hiệu để gọi đối tượng,0.25,phi3.5_mini_logging_file_domain
Điện thoại,Thể truyện ngắn,0.0,phi3.5_mini_logging_file_domain
Ảo thẹt sáng lá rất trên cánh đồng.,Nắng e ấp trên các cành cây còn ướt đẫm hơi sương.,0.1,phi3.5_mini_logging_file_domain
บินhดิ่ง,Giản dị,0.0,phi3.5_mini_logging_file_domain
Đánh trần người huyện Đông Triều,Có một con ếch sống lâu trong giếng cạn,0.0,phi3.5_mini_logging_file_domain
Động tín hiện tại,Thiếu cả chủ ngữ và vị ngữ,0.0,phi3.5_mini_logging_file_domain
Độ sáng suất giữa văn xuôi và thơ,Nhân vật xuất hiện theo hàng trạng nhân vật,0.0,phi3.5_mini_logging_file_domain
Động quan về sự phán sự trong cuộc sống,"Ca ngợi tinh thần khảng khái, cương trực, dám đấu tranh chống lại cái ác trừ hại cho dân",0.0,phi3.5_mini_logging_file_domain
Địa chất,Cổ tích,0.0,phi3.5_mini_logging_file_domain
Đối thoại Thần thoại Châu Âu và Thần thoại Châu Á,Thần thoại suy nguyên; Thần thoại về các vị anh hùng,0.36363636363636365,phi3.5_mini_logging_file_domain
"ไม่, thời gian bất biến",Thời gian cụ thể,0.4444444444444445,phi3.5_mini_logging_file_domain
Đội thú,Bán thần,0.0,phi3.5_mini_logging_file_domain
Động thái về sự nghiêp và giá trị nội dùng,"Giá trị nội dung, tư tưởng",0.37499999999999994,phi3.5_mini_logging_file_domain
Địch truyện,Truyện thơ,0.5,phi3.5_mini_logging_file_domain
Đọc phong cách,Truyện ngụ ngôn,0.0,phi3.5_mini_logging_file_domain
"Ông Kể sao, ông Xây rú, ông Trụ Trời (D được điền vào trong dấu [] để hoàn thành câu hỏi)","Ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời",0.5142857142857143,phi3.5_mini_logging_file_domain
"Điều này không đề cập đến một vị thần giao tiếp tên nhân, góp phần cần thể hiện trong câu này.",Trời,0.0,phi3.5_mini_logging_file_domain
Đều kế thỏa nhiên và diễn ra trong thế giới,"Đều sử dụng ngôn ngữ có vần, nhịp",0.11111111111111112,phi3.5_mini_logging_file_domain
Định văn,Truyện thơ,0.0,phi3.5_mini_logging_file_domain
Đầu tiên khi bành trước cuộc thi,Trong tù ở Thái Lan,0.0,phi3.5_mini_logging_file_domain
Đánh Mĩ giỏi,Chiếc lư đồng mắt cua,0.0,phi3.5_mini_logging_file_domain
"Động tác, sự phong phú, sự hình thành sự phức tại","Khắc họa tính cách nhân vật - nhân vật được dựng lên bằng bút pháp lý tưởng hóa cảm hứng lãng mạn, ngôn ngữ giàu tính tạo hình",0.05263157894736842,phi3.5_mini_logging_file_domain
บộc lộ tấm lòng yêu nước thầm kín của nhà văn Nguyễn Tuân,"Khắc họa thành công hình tượng Huấn Cao – một con người tài hoa, có cái tâm trong sáng và khí phách hiên ngang bất khuất",0.0,phi3.5_mini_logging_file_domain
"Phân tích, tổng hợp",Chứng minh,0.0,phi3.5_mini_logging_file_domain
"Đánh giá của người viết tác phẩm bằng các nghệ thuật, số phận, suy nghĩ, và nội dung trong truyện","Bài nghị luận về một tác phẩm truyện ( hoặc đoạn trích) cần có bố cục mạch lạc, có lời văn chính xác, gợi cảm",0.13636363636363635,phi3.5_mini_logging_file_domain
1 phần,5 phần,0.5,phi3.5_mini_logging_file_domain
Độ dày nhất được nhận thấy trong tác phẩm,Khẳng định giá trị của tác phẩm,0.25,phi3.5_mini_logging_file_domain
3,1,0.0,phi3.5_mini_logging_file_domain
Đồ thoại truyền thống và Đồ thoại phi tiên phong,"Thần thoại sáng tạo, thần thoại anh hùng",0.22222222222222224,phi3.5_mini_logging_file_domain
Đội thuộc tân binh,Con người mới,0.0,phi3.5_mini_logging_file_domain
Đôi,Bốn,0.0,phi3.5_mini_logging_file_domain
Đối thoại (Xã tắc),Ngựa đá,0.0,phi3.5_mini_logging_file_domain
"Ông trọ, chiến thắng, phòng gian, ái quốc","Hậu tạ, cường quốc, thiên thư, tái phạm",0.125,phi3.5_mini_logging_file_domain
Động tín hiện tại tiếng Hán,Cả A và B đều đúng,0.0,phi3.5_mini_logging_file_domain
"để cung cấp bức tranh về chất lượng, phần cấu thế của bài nghị luận","Những nhận xét, đánh gái phải xuất phát từ nội dung và tính cách, số phận nhân vật, và nghệ thuật trong tác phẩm",0.0,phi3.5_mini_logging_file_domain
1 phần,5 phần,0.5,phi3.5_mini_logging_file_domain
Đánh gi nhân vật sự phụ thuộc vào nhân kỳ truyện,Tất cả các phương án trên,0.0,phi3.5_mini_logging_file_domain
"Đánh gi những điểm quan trọng, cảm nhận và ý định của tác phẩm",Nêu các luận điểm chính về nội dung và nghệ thuật,0.16,phi3.5_mini_logging_file_domain
Đánh gi hiển tích của tác phẩm,Vận dụng các phép lập luận phù hợp,0.0,phi3.5_mini_logging_file_domain
Giới thiệu về ông giáo,Giới thiệu về Lão Hạc,0.6,phi3.5_mini_logging_file_domain
Đánh giả chung về vấn đề nghị luận,"Phân tích, chứng minh bằng các luận cứ tiêu biểu và xác thực",0.09523809523809525,phi3.5_mini_logging_file_domain
"Đáp ứng yêu cầu của người thuộc về tâm hương, tinh thần và ý chính xác của động viên",Phải tìm những nhận xét của các chuyên gia để đưa vào bài làm,0.06060606060606061,phi3.5_mini_logging_file_domain
Động tích,Chủ đề,0.0,phi3.5_mini_logging_file_domain
Đánh gi quan hệ giữa người đọc và tác phẩm,Giới thiệu tác phẩm và ý kiến đánh giá sơ bộ,0.1904761904761905,phi3.5_mini_logging_file_domain
Đại Viết của Lê Thánh Tông,Hy Văn,0.0,phi3.5_mini_logging_file_domain
"Ông sinh năm 1308, mất năm 1442",Thân mẫu là Trần Thị Thái - con quan Tư đồ Trần Nguyên Đán,0.0,phi3.5_mini_logging_file_domain
Đại Việt,Nguyễn Huệ,0.0,phi3.5_mini_logging_file_domain
Đại cáo trong nhan đề tác phẩm được sử dụ để tạo nền tảng cho những giá trị và nghi nhiệm trong phần tích cảm,Bài văn nghị luận được viết bằng văn biền ngẫu có độ dài và dung lượng lớn,0.09523809523809526,phi3.5_mini_logging_file_domain
,(1) – (4) – (2) – (3),0.0,phi3.5_mini_logging_file_domain
"Đại nghiệp, đại sự","Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố một việc, một vấn đề gì đó",0.0,phi3.5_mini_logging_file_domain
Độ pháp,Tội ác của giặc,0.0,phi3.5_mini_logging_file_domain
Đánh gi bàn thử thế hệ mới của quân Minh,Tố cáo tội ác của quân xâm lược,0.22222222222222224,phi3.5_mini_logging_file_domain
Đất nước đứng lên trên chiếc sáng tố,Khi cuộc kháng chiến chống quân Minh vừa kết thúc thắng lợi,0.0,phi3.5_mini_logging_file_domain
Đánh nước trên bánh,Tụng giá hoàn kinh sư,0.0,phi3.5_mini_logging_file_domain
Đánh tiếng đàn trở thành biểu tương thức vui vẻ trong nhà,Thật là khó để có được cây đàn của vua Ngu,0.08695652173913043,phi3.5_mini_logging_file_domain
Đã có trọ thế mình trong việc bảo vệ những người yếu đuối,Người đại diện chính nghĩa,0.1111111111111111,phi3.5_mini_logging_file_domain
Động quan về sự kiện của tinh thần và tình cảm,Người có khả năng tưởng tượng độc đáo,0.0,phi3.5_mini_logging_file_domain
Động quan,Thong thả,0.0,phi3.5_mini_logging_file_domain
Ngày mà cha mẹ Thanh hãn còn.,Thanh đã nhớ đến đến câu chuyện của tuổi thơ ngày mà Thanh thường hay chơi dưới gốc nhặt hoa,0.2222222222222222,phi3.5_mini_logging_file_domain
"Đối thoại của Thanh và Nga, giao hương hoàng lan trên tóc giữa hai nhân vật",Kỷ niệm đáng nhớ là ngày cả hai cùng nhặt hoàng lan rơi: Thanh hỏi cô Nga có còn hay đi nhặt hoàng lan rơi nữa không,0.18604651162790697,phi3.5_mini_logging_file_domain
động viên nước trong bóng hoàng lan,"Đây là loài cây có trong vườn nhà Thanh, gắn với tuổi thơ của Thanh. “Dưới bóng hoàng lan” là dưới gốc cây ấy, trong làn hương hoa ấy, có người bà vẫn yêu thương Thanh, có cô Nga",0.13043478260869565,phi3.5_mini_logging_file_domain
Đức,Việt Nam,0.0,phi3.5_mini_logging_file_domain
Ç. An-tôn Páp-lô-vích Sê-khốp,Bunin,0.0,phi3.5_mini_logging_file_domain
Đùa nho nhỏ,Nghị luận,0.0,phi3.5_mini_logging_file_domain
Động thái của một vùng thượng thái,Đa dạng sinh học,0.0,phi3.5_mini_logging_file_domain
365 ngày,Hai năm rưỡi,0.0,phi3.5_mini_logging_file_domain
"Đất sẽ bị giảm sát, không có nước sẽ khiến đất bị giảm sát",Trái Đất sẽ biến thành sao Hỏa,0.19047619047619047,phi3.5_mini_logging_file_domain
Đèn,Tuồng,0.0,phi3.5_mini_logging_file_domain
Độ sáng suất,Tính biểu cảm,0.0,phi3.5_mini_logging_file_domain
Đạo Cao Đài,Đạo Hòa Hảo,0.3333333333333333,phi3.5_mini_logging_file_domain
Đức thời thiên minh,Tín ngưỡng thờ Thành Hoàng,0.0,phi3.5_mini_logging_file_domain
Ông Phù Điền Vượt,Ông Đào Duy Từ,0.25,phi3.5_mini_logging_file_domain
Động quan trọng của quan hệ trong cuộc sống,Biểu trưng cho sự sống lâu,0.13333333333333333,phi3.5_mini_logging_file_domain
Đời sống và quan hệ gia đình,Lịch sử,0.0,phi3.5_mini_logging_file_domain
Đức,Brazil,0.0,phi3.5_mini_logging_file_domain
Çá-lô Rô-ve-li,Bunin,0.0,phi3.5_mini_logging_file_domain
Đồ thiên văn,Ngôi nhà là hình ảnh được sử dụng để nói về mối quan hệ giữa con người và không tự nhiên,0.0,phi3.5_mini_logging_file_domain
Đức,Brazil,0.0,phi3.5_mini_logging_file_domain
Điều hợp: Morrison,Bunin,0.0,phi3.5_mini_logging_file_domain
Định hướng,Chiều hướng,0.5,phi3.5_mini_logging_file_domain
"Được tạo tính gợi cho nội dung bài thơ, như một cách thể hiện tình cảm, cảm xúc với con đường mà mình cũng rất muốn chọn, rất muốn đi nhưng đã không chọn nó","Nếu đặt tên là Con đường tôi chọn, người đọc sẽ có cảm nhận bài thơ mang tính cá nhân mà không phổ quát",0.13559322033898305,phi3.5_mini_logging_file_domain
Đưa vào nhà,"“Tiếc rằng ta không thể chọn cả hai” nên nhà thơ sau khi “đứng một thời gian dài” đã chọn lối gần là con “đường nhiều cỏ, lối mòn như chưa có”",0.05714285714285714,phi3.5_mini_logging_file_domain
điện,Một con cáo tấn công đàn con,0.0,phi3.5_mini_logging_file_domain
,Dẫn ngỗng mẹ đi gặp bác sĩ,0.0,phi3.5_mini_logging_file_domain
Đều tốt đẹp con,Không cần quan tâm đến cảm xúc của người khác,0.0,phi3.5_mini_logging_file_domain
đặc điểm,"xanh non, thấp, chạy nhảy, bé nhỏ",0.0,phi3.5_mini_logging_file_domain
"đàn, chú, đồng, bé","Chăm sóc, ngôi nhà, quan tâm, chăm chỉ",0.0,phi3.5_mini_logging_file_domain
Đông,Mùa xuân,0.0,phi3.5_mini_logging_file_domain
Đổ xuống,Xà xuống,0.5,phi3.5_mini_logging_file_domain
,Những dải sỏi cuội dính đất,0.0,phi3.5_mini_logging_file_domain
đuôi én,Khua xào xạc trước khi từ giã thân mẹ đơn sơ,0.0,phi3.5_mini_logging_file_domain
,Những tàu lá vắt vẻo mềm mại như cái đuôi gà,0.0,phi3.5_mini_logging_file_domain
Để tránh mùa đông,Cảnh làng Dạ đẹp và đầy sức sống trong mùa xuân,0.13333333333333333,phi3.5_mini_logging_file_domain
101,525,0.0,phi3.5_mini_logging_file_domain
700 + 20 + 8,700 + 2,0.4,phi3.5_mini_logging_file_domain
0 chia cho số nào không bằng chính số đó.,Số nào nhân với 0 cũng bằng 0.,0.33333333333333326,phi3.5_mini_logging_file_domain
